SOURCE_ID,DATE,PERMITTED_ACRES,COMPLETED_ACRES,PILE_VOLUME,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,LEGAL_DESCRIP,BURN_STATUS
38,2016-01-01,NA,NA,180,Bear Mountain Piles,Pile,"USFS, Pike/San Isabel National Forests",39.38,-105.13,NA,Complete
39,2016-01-01,751,0,NA,Bennett Mountain,Broadcast,"USFS, Pike/San Isabel National Forests",39.3,-105.15,NA,Incomplete
40,2016-01-01,774,4,NA,Bear Mountain Broadcast,Broadcast,"USFS, Pike/San Isabel National Forests",39.36,-105.15,NA,Complete
41,2016-01-01,365,0,NA,Noddles,Broadcast,"USFS, Pike/San Isabel National Forests",39.32,-105.13,NA,Incomplete
43,2016-01-01,NA,NA,59268,Shaded Fuels,Pile,"USFS, Pike/San Isabel National Forests",39.33,-105.26,NA,Complete
46,2016-01-01,NA,NA,199229.25,AG Ranch,Pile,"USFS, Pike/San Isabel National Forests",39.42,-105.57,NA,Complete
47,2016-01-01,369,0,NA,Shaded Fuels Underburn,Broadcast,"USFS, Pike/San Isabel National Forests",39.33,-105.26,NA,Incomplete
65,2016-01-01,NA,NA,0,Carrizo Work Center,Pile,"USFS, Pike/San Isabel National Forests",37.06,-102.35,NA,Incomplete
66,2016-01-01,NA,NA,0,Purgatoire River,Pile,"USFS, Pike/San Isabel National Forests",37.62,-103.6,NA,Incomplete
67,2016-01-01,NA,NA,0,Sand Canyon,Pile,"USFS, Pike/San Isabel National Forests",37.02,-102.82,NA,Incomplete
75,2016-01-01,NA,NA,58.800000000000004,Lake George Station,Pile,"USFS, Pike/San Isabel National Forests",38.97,-105.35,NA,Complete
155,2016-01-01,300,0,NA,Prairie Chicken,Broadcast,"USFS, Pike/San Isabel National Forests",37.06,-102.35,NA,Incomplete
166,2016-01-01,1300,459,NA,Black Mountain Broadcast,Broadcast,"USFS, Pike/San Isabel National Forests",37.94,-105.22,NA,Complete
167,2016-01-01,20,0,NA,San Isabel Workcenter,Broadcast,"USFS, Pike/San Isabel National Forests",37.98,-105.04,NA,Incomplete
168,2016-01-01,30,9,NA,Oak Creek Campground,Broadcast,"USFS, Pike/San Isabel National Forests",38.29,-105.26,NA,Complete
192,2016-01-01,450,0,NA,"Wilson 1,5,7,10",Broadcast,"USFS, Pike/San Isabel National Forests",38.93,-105.34,NA,Incomplete
193,2016-01-01,975,325,NA,Wilson Rest,Broadcast,"USFS, Pike/San Isabel National Forests",38.96,-105.35,NA,Complete
210,2016-01-01,750,0,NA,North Trout Creek,Broadcast,"USFS, Pike/San Isabel National Forests",38.93,-106.04,NA,Incomplete
213,2016-01-01,NA,NA,15390,Cree Creek,Pile,"USFS, Pike/San Isabel National Forests",38.54,-106.23,NA,Complete
223,2016-01-01,1400,0,NA,O'Brien Rx Unit P5&P6,Broadcast,"USFS, Pike/San Isabel National Forests",38.96,-105.4,NA,Incomplete
230,2016-01-01,130,0,NA,Flume Creek Broadcast,Broadcast,"USFS, Pike/San Isabel National Forests",39.07,-106.31,NA,Incomplete
231,2016-01-01,320,320,NA,Trout Creek,Broadcast,"USFS, Pike/San Isabel National Forests",39.12,-105.06,NA,Complete
234,2016-01-01,NA,NA,0,Black Mountain Piles,Pile,"USFS, Pike/San Isabel National Forests",37.93,-105.2,NA,Incomplete
236,2016-01-01,NA,NA,0,Alvarado,Pile,"USFS, Pike/San Isabel National Forests",38.06,-105.56,NA,Incomplete
239,2016-01-01,513,300,NA,Shavano,Broadcast,"USFS, Pike/San Isabel National Forests",38.61,-106.16,NA,Complete
240,2016-01-01,NA,NA,0,Echo-Beaver Force Account Piles,Pile,"USFS, Pike/San Isabel National Forests",38.87,-105.45,NA,Incomplete
244,2016-01-01,NA,NA,209264,Greenhorn,Pile,"USFS, Pike/San Isabel National Forests",38.04,-105.18,NA,Complete
248,2016-01-01,NA,NA,12767.4,Black Mtn Piles,Pile,"USFS, Pike/San Isabel National Forests",37.91,-105.19,NA,Complete
249,2016-01-01,NA,NA,0,Howard Landing,Pile,"USFS, Pike/San Isabel National Forests",38.94,-105.34,NA,Incomplete
256,2016-01-01,NA,NA,0,Cuchara,Pile,"USFS, Pike/San Isabel National Forests",37.35,-105.35,NA,Incomplete
259,2016-01-01,NA,NA,0,Tornado Piles,Pile,"USFS, Pike/San Isabel National Forests",38.97,-105.39,NA,Incomplete
267,2016-01-01,NA,NA,0,12 Mile,Pile,"USFS, Pike/San Isabel National Forests",38.02,-105,NA,Incomplete
291,2016-01-01,NA,NA,17550,Flume Creek Piles,Pile,"USFS, Pike/San Isabel National Forests",39.06,-106.3,NA,Complete
292,2016-01-01,NA,NA,259200,Dry Lake,Pile,"USFS, Pike/San Isabel National Forests",38.55,-106.19,NA,Complete
53,2016-01-01,700,0,NA,Buffalo Pass,Broadcast,"USFS, Rio Grande National Forest",38.18,-106.5,NA,Incomplete
54,2016-01-01,900,0,NA,English Valley,Broadcast,"USFS, Rio Grande National Forest",37.75,-106.34,NA,Incomplete
55,2016-01-01,900,0,NA,Alamaditas,Broadcast,"USFS, Rio Grande National Forest",37.12,-106.26,NA,Incomplete
56,2016-01-01,150,0,NA,November,Broadcast,"USFS, Rio Grande National Forest",37.09,-106.28,NA,Incomplete
57,2016-01-01,NA,NA,47812.5,"Conejos Canyon Units 2, 16",Pile,"USFS, Rio Grande National Forest",37.07,-106.22,NA,Complete
58,2016-01-01,NA,NA,74196.5,Ptarmigan Meadows,Pile,"USFS, Rio Grande National Forest",37.84,-107.18,NA,Complete
98,2016-01-01,NA,NA,0,Willow Ck,Pile,"USFS, Rio Grande National Forest",37.99,-105.67,NA,Incomplete
120,2016-01-01,NA,NA,0,Wolf Beetle,Pile,"USFS, Rio Grande National Forest",37.04,-106.49,NA,Incomplete
125,2016-01-01,NA,NA,0,Belle,Pile,"USFS, Rio Grande National Forest",37.84,-107.24,NA,Incomplete
126,2016-01-01,NA,NA,0,Bear Creek Piles,Pile,"USFS, Rio Grande National Forest",37.7,-106.63,NA,Incomplete
127,2016-01-01,NA,NA,0,Mater,Pile,"USFS, Rio Grande National Forest",37.82,-107.27,NA,Incomplete
201,2016-01-01,1225,500,NA,Bighorn/Stateline Unit 1,Broadcast,"USFS, Rio Grande National Forest",37.02,-106.18,NA,Complete
215,2016-01-01,200,0,NA,Conejos Canyon Unit 1,Broadcast,"USFS, Rio Grande National Forest",37.08,-106.23,NA,Incomplete
310,2016-01-01,NA,NA,0,Wolf Piles,Pile,"USFS, Rio Grande National Forest",37.02,-106.49,NA,Incomplete
207,2016-01-01,850,0,NA,Little Snake,Broadcast,"USFS, Routt National Forest",40.94,-106.94,NA,Incomplete
243,2016-01-01,1155,0,NA,Seedhouse Broadcast,Broadcast,"USFS, Routt National Forest",40.76,-106.79,NA,Incomplete
269,2016-01-01,NA,NA,1529722.01,Hwy 134 Piles,Pile,"USFS, Routt National Forest",40.14,-106.58,NA,Complete
273,2016-01-01,NA,NA,178113.6,Little Snake North,Pile,"USFS, Routt National Forest",40.98,-106.92,NA,Complete
276,2016-01-01,NA,NA,0,Admin Piles,Pile,"USFS, Routt National Forest",40.05,-107.03,NA,Incomplete
278,2016-01-01,NA,NA,0,Morrison Creek,Pile,"USFS, Routt National Forest",40.23,-106.83,NA,Incomplete
281,2016-01-01,NA,NA,0,Lynx Pass Timber Sales,Pile,"USFS, Routt National Forest",40.16,-106.62,NA,Incomplete
282,2016-01-01,NA,NA,0,Gore Pass Admin,Pile,"USFS, Routt National Forest",40.06,-106.58,NA,Incomplete
283,2016-01-01,NA,NA,0,Long Park,Pile,"USFS, Routt National Forest",40.05,-106.66,NA,Incomplete
284,2016-01-01,NA,NA,0,Gould,Pile,"USFS, Routt National Forest",40.51,-106.03,NA,Incomplete
285,2016-01-01,NA,NA,0,FHTR 100,Pile,"USFS, Routt National Forest",40.25,-106.6,NA,Incomplete
286,2016-01-01,NA,NA,0,Grouse Mountain,Pile,"USFS, Routt National Forest",40.16,-106.13,NA,Incomplete
287,2016-01-01,NA,NA,115200,Encampment,Pile,"USFS, Routt National Forest",41,-106.82,NA,Complete
288,2016-01-01,NA,NA,4240.8,Monument Rock,Pile,"USFS, Routt National Forest",40.76,-106.85,NA,Complete
290,2016-01-01,NA,NA,158340,Kings Canyon,Pile,"USFS, Routt National Forest",40.91,-106.19,NA,Complete
6,2016-01-01,NA,NA,37390.08,Fosset Gulch Piles,Pile,"USFS, San Juan National Forest",37.26,-107.51,NA,Complete
82,2016-01-01,NA,NA,144000,Rito Blanco Piles,Pile,"USFS, San Juan National Forest",37.26,-106.9,NA,Complete
90,2016-01-01,NA,NA,69111.84,Mocking Jay,Pile,"USFS, San Juan National Forest",37.41,-108.3,NA,Complete
96,2016-01-01,NA,NA,114570,McPhee Park,Pile,"USFS, San Juan National Forest",37.62,-108.4,NA,Complete
118,2016-01-01,1500,196,NA,Guard Station,Broadcast,"USFS, San Juan National Forest",37.74,-108.7,NA,Complete
119,2016-01-01,1661,0,NA,South Carver,Broadcast,"USFS, San Juan National Forest",37.47,-108.34,NA,Incomplete
138,2016-01-01,1731,0,NA,Archuleta Creek,Broadcast,"USFS, San Juan National Forest",37.15,-107.25,NA,Incomplete
140,2016-01-01,840,0,NA,Chimney Rock,Broadcast,"USFS, San Juan National Forest",37.18,-107.29,NA,Incomplete
141,2016-01-01,2150,0,NA,Devil Creek 2,Broadcast,"USFS, San Juan National Forest",37.32,-107.18,NA,Incomplete
143,2016-01-01,1400,0,NA,Horsefly,Broadcast,"USFS, San Juan National Forest",37.3,-107.33,NA,Incomplete
144,2016-01-01,1500,840,NA,Brockover,Broadcast,"USFS, San Juan National Forest",37.33,-107.15,NA,Complete
212,2016-01-01,6000,5868,NA,Pargin,Broadcast,"USFS, San Juan National Forest",37.2,-107.41,NA,Complete
218,2016-01-01,1515,0,NA,Trimble Point,Broadcast,"USFS, San Juan National Forest",37.6,-108.5,NA,Incomplete
275,2016-01-01,NA,NA,855,Turkey Springs Piles,Pile,"USFS, San Juan National Forest",37.32,-107.15,NA,Complete
304,2016-01-01,NA,NA,21187.5,Upper Lost Piles,Pile,"USFS, San Juan National Forest",37.54,-108.23,NA,Complete
305,2016-01-01,NA,NA,8100,Guard Station Piles,Pile,"USFS, San Juan National Forest",37.72,-108.69,NA,Complete
313,2016-01-01,NA,NA,88368.75,Chicken Creek Machine Piles,Pile,"USFS, San Juan National Forest",37.42,-108.28,NA,Complete
84,2016-01-01,NA,NA,107780.78,Breckenridge West Side,Pile,"USFS, White River National Forest",39.5,-106.04,NA,Complete
92,2016-01-01,NA,NA,37145,Indian Creek Salvage,Pile,"USFS, White River National Forest",39.71,-106.4,NA,Complete
93,2016-01-01,NA,NA,408672,Breckenridge Hand 2013,Pile,"USFS, White River National Forest",39.55,-106.04,NA,Complete
107,2016-01-01,2500,0,NA,Battlement Mesa,Broadcast,"USFS, White River National Forest",39.34,-108.03,NA,Incomplete
109,2016-01-01,2500,0,NA,Aldrich Lakes,Broadcast,"USFS, White River National Forest",40.25,-107.5,NA,Incomplete
110,2016-01-01,2500,2425,NA,Miller Creek (LK Ranch RX),Broadcast,"USFS, White River National Forest",39.83,-107.8,NA,Complete
113,2016-01-01,NA,NA,11934,Summit North,Pile,"USFS, White River National Forest",39.73,-106.13,NA,Complete
132,2016-01-01,1100,518,NA,Avalanche Creek,Broadcast,"USFS, White River National Forest",39.24,-107.21,NA,Complete
171,2016-01-01,1110,900,NA,Hunter Creek,Broadcast,"USFS, White River National Forest",39.21,-106.77,NA,Complete
296,2016-01-01,NA,NA,115362,Baylor,Pile,"USFS, White River National Forest",39.31,-107.4,NA,Complete
303,2016-01-01,NA,NA,37536,Eagle West,Pile,"USFS, White River National Forest",40.07,40.07,NA,Complete
9,2016-01-01,NA,NA,0,Leadville Hatchery,Pile,"USFWS, Alamosa National Wildlife Refuge",39.22,-106.38,NA,Incomplete
272,2016-01-01,330,0,NA,Alamosa NWR Unit B/L,Broadcast,"USFWS, Alamosa National Wildlife Refuge",37.44,-105.81,NA,Incomplete
150,2016-01-01,NA,NA,0,Crestone Creek,Pile,"USFWS, Baca National Wildlife Refuge",37.98,-105.72,NA,Incomplete
151,2016-01-01,1650,0,NA,Baca West,Broadcast,"USFWS, Baca National Wildlife Refuge",37.94,-105.83,NA,Incomplete
162,2016-01-01,NA,NA,0,Brown's Park NWR Piles,Pile,"USFWS, Browns Park National Wildlife Refuge",40.8,-108.94,NA,Incomplete
164,2016-01-01,200,70,NA,Ryegrass,Broadcast,"USFWS, Browns Park National Wildlife Refuge",40.85,-109.03,NA,Complete
208,2016-01-01,200,0,NA,McKnight's,Broadcast,"USFWS, Browns Park National Wildlife Refuge",40.86,-109.02,NA,Incomplete
149,2016-01-01,NA,NA,0,Refuges' Admin Piles,Pile,"USFWS, Monte Vista National Wildlife Refuge",40.95,-105.05,NA,Incomplete
271,2016-01-01,305,0,NA,Monte Vista NWR Unit 14,Broadcast,"USFWS, Monte Vista National Wildlife Refuge",37.48,-106.13,NA,Incomplete
48,2016-01-01,NA,NA,4638,Arsenal Piles,Pile,"USFWS, Rocky Mountain Arsenal Wildlife Refuge",39.86,-104.87,NA,Complete
49,2016-01-01,2500,1988,NA,Arsenal Broadcast,Broadcast,"USFWS, Rocky Mountain Arsenal Wildlife Refuge",39.89,-104.76,NA,Complete
217,2017-01-01,300,0,NA,Sheep Gulch,Broadcast,"BLM, Colo River Valley Office (Glenwood), BLM",39.7,-106.98,NA,Incomplete
286,2017-01-01,1200,0,NA,Roan Plateau,Broadcast,"BLM, Colo River Valley Office (Glenwood), BLM",39.56,-107.91,NA,Incomplete
291,2017-01-01,NA,NA,0,Lookout Mountain Piles,Pile,"BLM, Colo River Valley Office (Glenwood), BLM",39.46,-107.07,NA,Incomplete
292,2017-01-01,NA,NA,0,Eby Creek Cut and Pile,Pile,"BLM, Colo River Valley Office (Glenwood), BLM",39.66,-106.83,NA,Incomplete
58,2017-01-01,NA,NA,0,Dolores River South,Pile,"BLM, Grand Junction Office, BLM",38.5,-108.89,NA,Incomplete
106,2017-01-01,NA,NA,0,Indian Creek Piles,Pile,"BLM, Grand Junction Office, BLM",38.89,-108.31,NA,Incomplete
107,2017-01-01,NA,NA,0,Horsethief Canyon,Pile,"BLM, Grand Junction Office, BLM",39.16,-108.84,NA,Incomplete
223,2017-01-01,800,0,NA,Bitter Spring,Broadcast,"BLM, Grand Junction Office, BLM",39.53,-108.81,NA,Incomplete
224,2017-01-01,300,0,NA,Nick Bald,Broadcast,"BLM, Grand Junction Office, BLM",39.14,-108.01,NA,Incomplete
330,2017-01-01,NA,NA,0,Miller Canyon,Pile,"BLM, Grand Junction Office, BLM",39.95,-108.72,NA,Incomplete
42,2017-01-01,NA,NA,0,Mule Creek Piles,Pile,"BLM, Kremmling Office, BLM",39.91,-106.14,NA,Incomplete
43,2017-01-01,NA,NA,0,Spruce Creek,Pile,"BLM, Kremmling Office, BLM",39.9,-106.44,NA,Incomplete
47,2017-01-01,NA,NA,0,Independence Mountain,Pile,"BLM, Kremmling Office, BLM",40.95,-106.49,NA,Incomplete
48,2017-01-01,NA,NA,0,Walden Hollow,Pile,"BLM, Kremmling Office, BLM",40.11,-105.87,NA,Incomplete
102,2017-01-01,NA,NA,1700,Shadow Mountain Piles,Pile,"BLM, Kremmling Office, BLM",40.14,-106.02,NA,Complete
103,2017-01-01,NA,NA,0,Smith Mesa,Pile,"BLM, Kremmling Office, BLM",40.07,-106.13,NA,Incomplete
178,2017-01-01,1300,0,0,Dry Gulch,Broadcast,"BLM, Kremmling Office, BLM",39.91,-106.59,NA,Incomplete
196,2017-01-01,150,0,0,Blanca Wetlands,Broadcast,"BLM, La Jara Office, BLM",37.56,-105.72,NA,Incomplete
205,2017-01-01,NA,NA,0,Routt Willow Cr,Pile,"BLM, Little Snake Office (Craig), BLM",40.76,-106.9,NA,Incomplete
206,2017-01-01,NA,NA,0,Holland Piles,Pile,"BLM, Little Snake Office (Craig), BLM",40.59,-108.78,NA,Incomplete
220,2017-01-01,NA,NA,4655,Ferret piles,Pile,"BLM, Little Snake Office (Craig), BLM",40.83,-108.93,NA,Complete
221,2017-01-01,500,0,0,Teepee,Broadcast,"BLM, Little Snake Office (Craig), BLM",40.59,-108.79,NA,Incomplete
222,2017-01-01,481,200,0,Seven Springs,Broadcast,"BLM, Little Snake Office (Craig), BLM",40.59,-108.79,NA,Complete
31,2017-01-01,NA,NA,0,Hole in the Rock,Pile,"BLM, Royal Gorge Office (Canon City), BLM",38.67,-105.27,NA,Incomplete
32,2017-01-01,NA,NA,0,Whiskey,Pile,"BLM, Royal Gorge Office (Canon City), BLM",38.66,-105.34,NA,Incomplete
88,2017-01-01,NA,NA,91247.5,Likely Gulch,Pile,"BLM, Royal Gorge Office (Canon City), BLM",38.34,-105.57,NA,Complete
90,2017-01-01,NA,NA,19794.6,Antelope Piles,Pile,"BLM, Royal Gorge Office (Canon City), BLM",38.67,-105.55,NA,Complete
91,2017-01-01,NA,NA,37389.8,Stoney Face,Pile,"BLM, Royal Gorge Office (Canon City), BLM",38.61,-105.76,NA,Complete
127,2017-01-01,NA,NA,13353.5,Bill's Creek,Pile,"BLM, Royal Gorge Office (Canon City), BLM",38.59,-105.76,NA,Complete
128,2017-01-01,NA,NA,0,North Cotopaxi,Pile,"BLM, Royal Gorge Office (Canon City), BLM",38.45,-105.68,NA,Incomplete
129,2017-01-01,NA,NA,0,Tyndall Piles,Pile,"BLM, Royal Gorge Office (Canon City), BLM",38.31,-105.53,NA,Incomplete
143,2017-01-01,NA,NA,0,Thompson Mountain,Pile,"BLM, Royal Gorge Office (Canon City), BLM",38.6,-105.38,NA,Incomplete
144,2017-01-01,NA,NA,0,Turkey Gulch,Pile,"BLM, Royal Gorge Office (Canon City), BLM",38.31,-105.53,NA,Incomplete
162,2017-01-01,38,38,0,Waugh Mountain,Broadcast,"BLM, Royal Gorge Office (Canon City), BLM",38.6,-105.67,NA,Complete
310,2017-01-01,NA,NA,0,Mt. Harvard Estates,Pile,"BLM, Royal Gorge Office (Canon City), BLM",38.91,-105.17,NA,Incomplete
312,2017-01-01,380,21,0,Deer Haven Broadcast,Broadcast,"BLM, Royal Gorge Office (Canon City), BLM",38.62,-105.37,NA,Complete
254,2017-01-01,NA,NA,0,Baxter Peak Piles Unit 1,Pile,"BLM, San Luis Office, BLM",37.68,-106.65,NA,Incomplete
199,2017-01-01,350,0,0,Rabbit Mountain,Broadcast,"BLM, Southwest District , BLM",37.26,-107.66,NA,Incomplete
216,2017-01-01,600,0,0,Simms Mesa,Broadcast,"BLM, Southwest District , BLM",38.31,-107.88,NA,Incomplete
247,2017-01-01,3273,127,0,West Rim Pines,Broadcast,"BLM, Southwest District , BLM",37.87,-108.83,NA,Complete
235,2017-01-01,275,275,0,Dry Gulch Piceance,Broadcast,"BLM, White River Office, BLM",39.84,-108.3,NA,Complete
5,2017-01-01,NA,NA,0,Barr Lake State Park,Pile,"CDPW, Denver Area, Colo Parks & Wildlife Div",39.94,-104.73,NA,Incomplete
277,2017-01-01,400,0,0,Lone Mesa Broadcast Rx,Broadcast,"CDPW, Durango Area, Colo Parks & Wildlife Div",37.73,-108.46,NA,Incomplete
285,2017-01-01,720,0,0,Mueller State Park Rx,Broadcast,"CDPW, Colorado State Parks",38.88,-105.15,NA,Incomplete
3,2017-01-01,NA,NA,0,Aspen Meadow Piles,Pile,"CSFS, Boulder District Colo State Forest Svc",37.84,-105.3,NA,Incomplete
14,2017-01-01,NA,NA,0,Bald Mountain,Pile,"CSFS, Boulder District Colo State Forest Svc",40.05,-105.34,NA,Incomplete
142,2017-01-01,NA,NA,15062.25,Pinewood Resevoir SLB Piles,Pile,"CSFS, Fort Collins District Colo State Forest Svc",40.36,-105.3,NA,Complete
163,2017-01-01,NA,NA,0,Manhattan Creek,Pile,"CSFS, Fort Collins District Colo State Forest Svc",40.74,-105.58,NA,Incomplete
164,2017-01-01,NA,NA,0,Sand Creek,Pile,"CSFS, Fort Collins District Colo State Forest Svc",40.92,-105.81,NA,Incomplete
323,2017-01-01,NA,NA,0,Pass Creek SLB Piles,Pile,"CSFS, Fort Collins District Colo State Forest Svc",40.82,-105.92,NA,Incomplete
347,2017-01-01,NA,NA,0,Bergen Peak SL Piles,Pile,"CSFS, Golden District Colo State Forest Svc",39.66,-105.4,NA,Incomplete
25,2017-01-01,NA,NA,21945,No Name Creek Piles,Pile,"CSFS, Salida District Colo State Forest Svc",38.49,-106.4,NA,Complete
12,2017-01-01,NA,NA,0,State Forest Piles,Pile,"CSFS, Steamboat Springs Dist. Colo State Forest Svc",40.48,-106.02,NA,Incomplete
1,2017-01-01,NA,NA,1425,James Mark Jones,Pile,"CSFS, Woodland Park District Colo State Forest Svc",39.18,-105.89,NA,Complete
55,2017-01-01,NA,NA,5610,Link Creek,Pile,"CSFS, Woodland Park District Colo State Forest Svc",39.01,-105.45,NA,Complete
132,2017-01-01,NA,NA,0,Island Acres,Pile,"DFPC, Colorado River Region, Div Fire Prev & Ctrl",39.16,-108.3,NA,Incomplete
60,2017-01-01,2000,0,0,South Platte #1,Broadcast,"DFPC, Northeast Region, Div Fire Prev & Ctrl",40.37,-103.49,NA,Incomplete
62,2017-01-01,400,0,0,Banner Lakes,Broadcast,"DFPC, Northeast Region, Div Fire Prev & Ctrl",40.07,-104.56,NA,Incomplete
70,2017-01-01,NA,NA,0,Jackson Lake State Park,Pile,"DFPC, Northeast Region, Div Fire Prev & Ctrl",40.38,-104.09,NA,Incomplete
126,2017-01-01,NA,NA,0,Wray Hatchery,Pile,"DFPC, Northeast Region, Div Fire Prev & Ctrl",40.08,-102.26,NA,Incomplete
185,2017-01-01,40,0,0,Simpson Ponds,Broadcast,"DFPC, Northeast Region, Div Fire Prev & Ctrl",40.38,-105.03,NA,Incomplete
191,2017-01-01,NA,NA,0,Poudre Hatchery,Pile,"DFPC, Northeast Region, Div Fire Prev & Ctrl",40.7,-105.71,NA,Incomplete
204,2017-01-01,NA,NA,0,Bellvue Pile Project,Pile,"DFPC, Northeast Region, Div Fire Prev & Ctrl",40.63,-105.17,NA,Incomplete
208,2017-01-01,1500,0,0,Jackson-Andrick,Broadcast,"DFPC, Northeast Region, Div Fire Prev & Ctrl",40.37,-104.09,NA,Incomplete
250,2017-01-01,NA,NA,0,Lory State Park,Pile,"DFPC, Northeast Region, Div Fire Prev & Ctrl",40.57,-105.18,NA,Incomplete
259,2017-01-01,300,0,0,Chemical Depot Broadcast,Broadcast,"DoD, Army Chemical Depot",38.27,-104.28,NA,Incomplete
210,2017-01-01,NA,NA,0,Fort Carson Piles,Pile,"DoD, Fort Carson Army",38.59,-104.82,NA,Incomplete
211,2017-01-01,NA,NA,0,PCMS Piles,Pile,"DoD, Fort Carson Army",37.52,-104,NA,Incomplete
212,2017-01-01,25000,0,0,PCMS Broadcast,Broadcast,"DoD, Fort Carson Army",37.46,-103.96,NA,Incomplete
213,2017-01-01,5000,0,0,Fort Carson - North,Broadcast,"DoD, Fort Carson Army",38.7,-104.77,NA,Incomplete
214,2017-01-01,10000,0,0,Fort Carson - Middle,Broadcast,"DoD, Fort Carson Army",38.59,-104.82,NA,Incomplete
215,2017-01-01,10000,0,0,Fort Carson - South,Broadcast,"DoD, Fort Carson Army",38.47,-104.86,NA,Incomplete
179,2017-01-01,85,0,0,Water Tank,Broadcast,"Local Gov't Agency, City of Boulder",39.95,-105.26,NA,Incomplete
189,2017-01-01,NA,NA,0,Chapman,Pile,"Local Gov't Agency, City of Boulder",40,-105.31,NA,Incomplete
283,2017-01-01,20,0,0,Windsurfers Point,Broadcast,"Local Gov't Agency, City of Boulder",40.07,-105.23,NA,Incomplete
59,2017-01-01,NA,NA,0,Hall Ranch,Pile,"Local Gov't Agency, Boulder County Open Space",40.21,-105.33,NA,Incomplete
101,2017-01-01,NA,NA,0,Walker Ranch Piles,Pile,"Local Gov't Agency, Boulder County Open Space",39.96,-105.34,NA,Incomplete
180,2017-01-01,270,0,0,Wapiti 2,Broadcast,"Local Gov't Agency, Boulder County Open Space",40.16,-105.29,NA,Incomplete
181,2017-01-01,150,0,0,Wapiti Rx,Broadcast,"Local Gov't Agency, Boulder County Open Space",40.16,-105.29,NA,Incomplete
182,2017-01-01,75,0,0,Nighthawk Rx,Broadcast,"Local Gov't Agency, Boulder County Open Space",40.21,-105.33,NA,Incomplete
281,2017-01-01,NA,NA,0,Heil Valley Ranch,Pile,"Local Gov't Agency, Boulder County Open Space",40.18,-105.29,NA,Incomplete
284,2017-01-01,350,0,0,Arapaho Rx,Broadcast,"Local Gov't Agency, Boulder County Open Space",40.23,-105.17,NA,Incomplete
209,2017-01-01,1700,0,0,Soapstone Prairie,Broadcast,"Local Gov't Agency, City of Fort Collins",40.95,-105.05,NA,Incomplete
243,2017-01-01,240,0,0,Signature Bluff Sheep Draw,Broadcast,"Local Gov't Agency, City of Greeley",40.44,-104.77,NA,Incomplete
287,2017-01-01,10,0,0,Highland Hills,Broadcast,"Local Gov't Agency, City of Greeley",40.4,-104.81,NA,Incomplete
295,2017-01-01,30,0,0,Boomerang,Broadcast,"Local Gov't Agency, City of Greeley",40.43,-104.79,NA,Incomplete
296,2017-01-01,60,0,0,Sheep Draw,Broadcast,"Local Gov't Agency, City of Greeley",40.44,-104.77,NA,Incomplete
297,2017-01-01,110,0,0,Signature Bluff,Broadcast,"Local Gov't Agency, City of Greeley",40.44,-104.79,NA,Incomplete
311,2017-01-01,65,0,0,Pumpkin Ridge,Broadcast,"Local Gov't Agency, City of Greeley",40.42,-104.78,NA,Incomplete
315,2017-01-01,50,0,0,Poudre Learning Center,Broadcast,"Local Gov't Agency, City of Greeley",40.44,-104.81,NA,Incomplete
