SOURCE_ID,DATE,PERMITTED_ACRES,COMPLETED_ACRES,PILE_VOLUME,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,BURN_STATUS
1007592,2011-03-01,NA,NA,NA,FFINC 11-01,Pile,Private,33.3788,-106.8511,Incomplete
1009543,2019-01-31,500,0.1,1000000,Pino West Piles,NA,"SANTA FE N.F., JEMEZ R.D.",35.793,-106.6,Complete
1007369,2010-03-01,13157,0,0,H11,Broadcast,Private,36.8497,-104.7682,Incomplete
1006518,2007-03-01,370,0,0,Antelope,Broadcast,Federal,32.70686,-105.4376,Incomplete
1006001,2005-03-01,135,0,0,Brights Well,Broadcast,Bureau of Land Management,5.99158,-80.53426,Incomplete
1007330,2010-03-01,1000,0,0,Corral RX,Broadcast,Federal,NA,NA,Incomplete
1006900,2008-03-01,392,0,0,Bubbling Springs,Broadcast,Private,36.8645,-105.0918,Incomplete
1006427,2006-03-01,500,0,0,Scout Camp Broadcast,Broadcast,Federal,35.907,-105.888,Incomplete
1007589,2011-09-01,175,0,28755,LosAlamosMaintenance III,Pile,Municipal,35.8919,-106.2916,Complete
1009341,2015-12-01,NA,NA,1000,lucero main,Pile,5A PECANS,32.673,-107.1811,Complete
1007878,2013-03-01,NA,0,0,31 Mile Pile Burn,Pile,BLM,36.0237,-106.2328,Incomplete
1008638,2017-03-01,NA,0,0,Six Horse East 1,Pile,VERMEJO PARK RANCH,36.94444,-104.6432,Incomplete
1008517,2017-03-01,2500,0,0,Chupadera RX,Broadcast,BLM - SOCORRO FO,33.8208,-106.2167,Incomplete
1007980,2013-03-01,175,0,0,Los Alamos Maintenance V,NA,LOS ALAMOS COUNTY,35.8919,-106.2916,Incomplete
1006032,2005-03-01,150,0,0,Beaverhead RX,Broadcast,Federal,33.4272,-108.1157,Incomplete
1017600,2022-02-07,94,94,1,Black River Block 2,Broadcast,Bureau of Land Management - NM-CAD,32.09,-104.473,Complete
1007113,2009-03-01,190,0,0,Boog,Broadcast,Private,36.9568,-104.8192,Incomplete
1006418,2006-09-01,NA,0,0,Wild Horse,Pile,Federal,34.5869,-107.8727,Incomplete
1009206,2010-12-01,NA,0,3800,NM-BDR Piles 092210,Pile,U.S. Fish and Wildlife Service,33.7819,-106.8822,Complete
1008164,2015-03-01,14718,0,0,Cerro Brillante,Broadcast,BLM,34.7458,-105.5994,Incomplete
1007897,2013-03-01,NA,0,238000,Pie Town Piles,Pile,BLM - SOCORRO FO,34.3,-108.12,Complete
1007562,2011-03-01,500,0,0,Vallecitos Rx,Broadcast,Federal,NA,NA,Incomplete
1008807,2018-03-01,NA,0,0,Patton Canyon 1,Pile,VERMEJO PARK RANCH,36.96423,-104.8904,Incomplete
1008274,2015-09-01,NA,0,50000,Oso Pardo,Pile,Private,36.9961,-106.5647,Complete
1008199,2015-03-01,NA,0,3000,Luna Admin Pile,Pile,"USFS, GILA NF, QUEMADO RD",33.8266,-108.9441,Complete
1006987,2009-03-01,2086,0,0,Compound/salado,Broadcast,Federal,33.5262,-105.5058,Incomplete
1016700,2021-12-15,5,5,10000,Glenwood District Wide Piles,NA,Federal,33.303,-108.928,Complete
1019105,2023-01-18,1566,1200,1,Chosa,NA,Bureau of Land Management - NM-CAD,32.106,-104.398,Complete
1008518,2017-03-01,NA,0,0,Perk pile burn,Pile,USDA-FS,33.3508,-105.6897,Incomplete
1007292,2010-03-01,465,0,0,N Pasture Ridge Unit 22,Broadcast,Federal,NA,NA,Incomplete
1007104,2009-09-01,NA,0,1360400,Stubblefield Area Piles,Pile,Private,36.93641,-104.8626,Complete
1008996,2005-06-01,60,NA,3000,Mc Clure,Broadcast,Private,NA,NA,Complete
1008961,2004-06-01,NA,0,4800,SLP Slash pit,Pile,Private,NA,NA,Complete
1007869,2013-03-01,1230,0,0,Red Mesa RX,NA,"CARSON NATIONAL FOREST, TRES PIEDRAS RANGER DISTRICT",36.56,-105.9914,Incomplete
1009036,2007-03-01,NA,0,80000,QuemadoLakeEstatesPiles,Pile,Federal,34.1763,-108.5316,Complete
1007824,2012-03-01,20269,0,0,H15,Broadcast,VERMEJO PARK RANCH,36.8946,-104.8507,Incomplete
1007353,2010-09-01,NA,0,0,Tercio Joint Piles,Pile,Private,36.99374,-105.078,Incomplete
1006512,2007-03-01,355,0,0,Popatosa Sacaton Rx,Broadcast,Federal,34.34583,-106.9836,Incomplete
1008523,2017-03-01,NA,0,0,White Oaks pile burn,Pile,U.S. Forest Service-USDA - NM-LNF,33.7701,-105.68775,Incomplete
1008330,2016-03-01,NA,0,433920,Bench 3 Piles,Pile,Bureau of Land Management - NM-ROD,33.48056,-105.57027,Complete
1007376,2010-03-01,19780,0,0,H17,Broadcast,Private,NA,NA,Incomplete
1007756,2012-03-01,5380,0,0,East Magdalena 2 RX,Broadcast,USFS,NA,NA,Incomplete
1007568,2011-09-01,2036,0,0,Farm Flat,Broadcast,Federal,NA,NA,Incomplete
1007391,2010-03-01,11086,0,0,Heck,Broadcast,Private,NA,NA,Incomplete
1007143,2009-03-01,23333,0,0,H8,Broadcast,Private,NA,NA,Incomplete
1006465,2006-03-01,890,0,0,Merrick Cutover,Broadcast,Private,36.903,-105.0924,Incomplete
1006471,2006-03-01,NA,0,456000,A Pod West Piles,Pile,Private,36.9464,-104.891,Complete
1006049,2005-03-01,400,0,0,La Parita,Broadcast,Bureau of Land Management,36.2857,-107.2634,Incomplete
1009368,2016-12-01,NA,0,4407,Ponil Burn Pile 3,Pile,PHILMONT SCOUT RANCH,36.62207,-105.33609,Complete
1008985,2005-09-01,NA,0,13392,Pine Cienega Piles,Pile,Federal,32.9923,-108.9802,Complete
1005860,2004-03-01,295,0,0,Priest,Broadcast,Federal,33.4556,-105.4603,Incomplete
1016183,2021-09-22,5614,1,0,FMU 609,Broadcast,VERMEJO PARK RANCH,36.548,-104.76,Incomplete
1007731,2012-03-01,455,0,0,Glenwood Adminsite,Broadcast,USFS,33.3023,-108.8953,Incomplete
1007375,2010-03-01,13886,0,0,H16,Broadcast,Private,36.7785,-104.7679,Incomplete
1016182,2021-09-22,2300,1,0,FMU 608,Broadcast,VERMEJO PARK RANCH,36.531,-104.805,Incomplete
1008714,2018-03-01,1712,0,0,Cottonwood Spring,Broadcast,Bureau of Land Management - NM-CAD,32.10139,-104.27834,Incomplete
1007719,2012-03-01,NA,0,0,Copper Hill Piles,Pile,BLM,36.2024,-105.7578,Incomplete
1006800,2008-03-01,5469,0,0,Little McKnight,Broadcast,Federal,32.9947,-107.9728,Incomplete
1007607,2011-03-01,16609,0,0,H4,Broadcast,Private,NA,NA,Incomplete
1007534,2011-03-01,5000,0,0,San Pasquel,Broadcast,Federal,NA,NA,Incomplete
1009200,2010-06-01,NA,0,0,3 Circles #6-Fraggel Rock,Pile,Federal,NA,NA,Incomplete
1009016,2006-09-01,NA,0,4000,Three Circles Unit #4,Pile,Federal,32.9687,-108.056,Complete
1007816,2012-03-01,16868,0,0,H7,Broadcast,VERMEJO PARK RANCH,36.8137,-104.8403,Incomplete
1006246,2005-03-01,NA,0,1800000,Middle TWO,Pile,State,34.78333,-106.73222,Complete
1005992,2004-03-01,497,0,0,C Complex,Broadcast,State,34.2667,-105.3914,Incomplete
1012483,2020-02-15,6000,0.01,0,Sheep Basin,Broadcast,Gila National Forest-Reserve Ranger District,33.562,-108.727,Incomplete
1006539,2007-03-01,NA,0,0,Pilar Pile Burns,Pile,Bureau of Land Management,36.2701,-105.7777,Incomplete
1006269,2006-03-01,NA,0,0,Hyde Rx,Pile,Federal,34.7032,-106.3672,Incomplete
1014060,2020-11-13,600,525,2200000,Cat Mesa Piles,NA,"SANTA FE N.F., JEMEZ R.D.",35.799,-106.642,Complete
1008624,2017-09-01,NA,0,0,H12 Salvage Pile Burn,Pile,VERMEJO PARK RANCH,36.9455,-105.156,Incomplete
1007327,2010-03-01,NA,0,90000,Carbon RX,Pile,Federal,35.2713,-108.1637,Complete
1006350,2006-03-01,NA,0,1417500,Wooten,Pile,Federal,33.77778,-104.30194,Complete
1006061,2005-03-01,NA,0,0,Cooper/Smith,Pile,Federal,33.81111,-104.29528,Incomplete
1007981,2013-03-01,NA,NA,40000,4MP#1,Pile,"SALOPEK 4MP, LLC",32.5856,-106.9014,Complete
1016944,2022-01-01,8987,443,180000,Pacheco Canyon Rx,NA,"USFS, SANTA FE NATIONAL FOREST, ESPANOLA DISTRICT",35.784,-105.848,Complete
1006536,2007-03-01,NA,0,0,Copper Hill Piles,Pile,Bureau of Land Management,36.2024,-105.7578,Incomplete
1009012,2006-12-01,NA,0,15000,Lake Roberts Unit #2,Pile,Federal,33.0264,-108.1583,Complete
1008141,2015-03-01,NA,0,36000,Downs Piles Rx,Pile,U.S. Forest Service-USDA - NM-LNF,33.3267,-105.582,Complete
1006319,2006-03-01,NA,0,12000,Ladrone Piles,Pile,Federal,34.4851,-106.983,Complete
1005987,2004-09-01,NA,0,280000,Homestead Pile,Pile,Private,NA,NA,Complete
1006885,2008-09-01,NA,0,129200,SFTR Piles,Pile,Private,36.9919,-104.5884,Complete
1005926,2004-09-01,168,0,0,North Eul,Broadcast,Federal,NA,NA,Incomplete
1013160,2020-03-09,300,200,100000,Gran Quivira FY20 Pile RX Phase 2,NA,NPS-SAP,-106.087,34.258,Complete
1009301,2013-09-01,NA,0,1600,D5 3 Circles Powderhorn,Pile,U.S. Forest Service-USDA - NM-GNF - Wilderness,32.9512,-108.0101,Complete
1007744,2012-06-01,NA,0,0,Tye Push,Pile,"LINCOLN NF, SMOKEY BEAR RD",NA,NA,Incomplete
1007609,2011-03-01,16868,0,0,H7,Broadcast,Private,36.8137,-104.8403,Incomplete
1008404,2016-03-01,1000,0,0,La Jara,Broadcast,Federal,36.40972,-105.35047,Incomplete
1008299,2016-03-01,NA,0,40000,El Morro Piles,Pile,National Park Service - NM-ELP,35.04028,-108.34583,Complete
1008130,2015-03-01,NA,0,228000,Perk Piles Rx,Pile,USDA-FS,33.3508,-105.6897,Complete
1009628,2019-02-05,0,0,35000,North Long Canyon 1,Pile,VERMEJO PARK RANCH,36.992,-104.741,Incomplete
1009047,2007-03-01,NA,0,27000,ELMO Pile Burn,Pile,Federal,NA,NA,Complete
1008483,2017-03-01,17000,0,0,Tio Gordito,Broadcast,TRES PIEDRAS R.D.,36.63976,-106.0132,Incomplete
1006963,2009-03-01,535,0,0,Cejita Mesa,NA,Federal,36.0961,-105.8133,Incomplete
1014668,2021-01-18,120,80,160000,"Kiowa-San Cristobol, Piles Rx",NA,"Carson National Forest, Questa Ranger District",36.581,-105.663,Complete
1017200,2022-01-17,4247,0.1,0,Corn Canyon,Broadcast,MAGDALENA RD CIBOLA NF,33.554,-107.353,Incomplete
1011924,2020-01-06,2500,0.01,0,Reserve WUI Broadcast,Broadcast,Gila National Forest-Reserve Ranger District,33.668,-108.845,Incomplete
1016060,2021-09-01,120,0,0.1,KSC-Jackpot Rx,Broadcast,Carson National Forest- Questa Ranger District,36.586,-105.644,Incomplete
1016580,2021-11-29,94,0.1,0,Black River Block 2,Broadcast,BLM CARLSBAD FIELD OFFICE,32.09,-104.474,Incomplete
1007297,2010-03-01,13516,0,0,San Andres NWR Deer Units,Broadcast,Federal,NA,NA,Incomplete
1005805,2004-03-01,55,0,444936,Bosque Cottonwood Handpiles,Pile,Federal,34.82,-106.88,Complete
1016943,2022-01-01,228,228,1,Black River Block 3,NA,Bureau of Land Management - NM-CAD,32.079,-104.475,Complete
1007782,2012-03-01,NA,0,12000,Stair Step Pile Burn,Pile,Federal,34.9783,-108.1286,Complete
1017181,2022-01-17,525,0.001,0,Meekins Rx,Broadcast,GILA NATIONAL FOREST - WILDERNESS RANGER DISTRICT,33.055,-108.004,Incomplete
1009183,2010-03-01,NA,0,14850,Mogollon Piles,Pile,Federal,33.4115,-108.7858,Complete
1008952,2004-09-01,14,0,4800,Cottonwood/Pueblo Creek,Pile,Federal,33.6405,-108.889,Complete
1008142,2015-03-01,159,0,0,Coe Mastication Rx,Broadcast,U.S. Forest Service-USDA - NM-LNF,NA,NA,Incomplete
1006344,2006-03-01,NA,0,0,Blackwell,Pile,Bureau of Land Management,33.43083,-104.4267,Incomplete
1008258,2015-03-01,NA,NA,40000,4MP#1,Pile,"SALOPEK 4MP, LLC",32.5856,-106.9014,Complete
1018040,2022-03-24,286,0.01,0,Apache Rx,Broadcast,"CARSON NF, CAMINO REAL R.D.",36.398,-105.346,Incomplete
1007803,2012-03-01,NA,NA,30000,4MP#1,Pile,"SALOPEK 4MP, LLC",32.5856,-106.9014,Complete
1007054,2009-03-01,NA,0,1764,Indian Sub-Watershed,Pile,Federal,33.5849,-105.6668,Complete
1006684,2007-09-01,NA,0,144400,SFTR Piles,Pile,Private,36.9919,-104.5884,Complete
1005820,2004-03-01,500,120,432000,Chimayo Scout Camp Piles,NA,Federal,35.9102,-105.8855,Complete
1008719,2018-09-01,NA,0,20000,Vallecitos Piles,Pile,US FOREST SERVICE,35.875,-106.625,Complete
1008614,2017-03-01,NA,0,0,Pino West Piles,Pile,U.S. Forest Service-USDA - NM-SNF,35.79084,-106.58847,Incomplete
1006302,2006-09-01,168,0,0,North Eul,Broadcast,Federal,36.9653,-107.3857,Incomplete
1009722,2019-02-13,982,50,6702,Progammatic Piles SMP2,NA,FOREST SERVICE,32.875,-105.809,Complete
1006208,2005-03-01,1094,0,0,Salyers,Broadcast,Private,36.90312,-104.89143,Incomplete
1006210,2005-03-01,1180,0,0,Tin Pan,Broadcast,Private,36.95963,-104.5602,Incomplete
1006033,2005-03-01,150,0,745320,Bosque Piles,Pile,Federal,33.77,-106.87,Complete
1006964,2009-03-01,288,0,0,La Joya,NA,Federal,36.0961,-105.7955,Incomplete
1012681,2020-03-21,1500,1500,0,Yates Valley,Broadcast,Department of Defense-White Sands Missile Range,33.768,-106.324,Incomplete
1017183,2022-01-17,107,35,60000,Willow,NA,"CARSON NATIONAL FOREST, TRES PIEDRAS RANGER DISTRICT",36.659,-106.167,Complete
1008318,2016-03-01,NA,0,0,Gap II RX,Pile,U.S. Forest Service-USDA - NM-GNF - Quemado,34.09555,-108.56223,Incomplete
1007363,2010-03-01,7708,0,0,H5,Broadcast,Private,NA,NA,Incomplete
1006457,2006-09-01,NA,0,896800,Brilliant Piles,Pile,Private,36.9665,-104.5903,Complete
1005965,2004-03-01,NA,0,174000,Jackson04,Pile,Private,33.9625,-105.8463,Complete
1007809,2012-03-01,6967,0,0,C4,Broadcast,VERMEJO PARK RANCH,36.9711,-105.2038,Incomplete
1008436,2016-03-01,438,0,0,Arch Redd,Broadcast,VERMEJO PARK RANCH,36.93337,-104.81863,Incomplete
1007596,2011-09-01,NA,0,0,Stubblefield Area Piles,Pile,Private,36.93641,-104.8626,Incomplete
1005971,2004-03-01,1550,0,0,Alkali,Broadcast,Private,NA,NA,Incomplete
1008430,2016-03-01,NA,0,600,District wide piles,Pile,Federal,32.94972,-108.19972,Complete
1008419,2016-09-01,NA,0,31500,Taos Ski Valley Piles,Pile,U.S. Forest Service-USDA - NM-CAF - Questa,36.328,-105.4569,Complete
1007342,2010-03-01,NA,0,0,Cerro Burn Piles,Pile,Federal,NA,NA,Incomplete
1007454,2011-03-01,NA,0,1300000,Redondo,Pile,Valles Caldera National Preserve,35.8631,-106.6271,Complete
1007464,2011-03-01,NA,0,0,Hay  Piles RX,Pile,Federal,NA,NA,Incomplete
1007249,2010-03-01,NA,0,170400,Thompson Ridge Pile RX,Pile,Federal,NA,NA,Complete
1018042,2022-03-24,1301,0.01,0,La Jara Rx,Broadcast,"CARSON NF, CAMINO REAL R.D.",36.421,-105.348,Incomplete
1009282,2012-09-01,NA,0,300,D5 3 Circles Powderhorn,Pile,Federal,NA,NA,Complete
1008804,2018-03-01,NA,0,63000,Headquarters 1,Pile,VERMEJO PARK RANCH,36.88696,-104.9917,Complete
1007789,2012-03-01,NA,0,0,Bear Hazard Piles,Pile,Federal,NA,NA,Incomplete
1006456,2006-09-01,NA,0,0,SFTR Piles,Pile,Private,36.9919,-104.5884,Incomplete
1011660,2019-10-05,7000,1,0,Slaughter Mesa RX,Broadcast,GILA NATIONAL FOREST QUEMADO RANGER DISTRICT,34.089,-108.412,Incomplete
1007646,2012-03-01,30451,0,0,Reserve WUI Broadcast,Broadcast,"USFS RESERVE RD, GILA NF",33.6669,-108.8586,Incomplete
1018640,2022-12-06,40,1,0,Munch Ranch Pile RX,Broadcast,Western Restoration,36.504,-105.3,Incomplete
1013880,2020-09-24,1,1,1,2020-09-24 New Hire Firefighting Training,NA,HollyFrontier Navajo Refining LLC,32.847,-104.387,Complete
1008938,2004-03-01,NA,5,6250,Socorro Nature Area,Pile,Federal,34.1486,-106.8945,Complete
1007350,2010-09-01,NA,0,0,B and D,Pile,Private,36.8422,-105.0247,Incomplete
1007820,2012-03-01,13157,0,0,H11,Broadcast,VERMEJO PARK RANCH,36.8497,-104.7682,Incomplete
1009218,2010-12-01,NA,NA,2500,Lucero House,Pile,Private,NA,NA,Complete
1007912,2013-03-01,200,0,0,Section 16,Broadcast,LINCOLN NF,33.3508,-105.6769,Incomplete
1008506,2017-03-01,700,0,0,Wolf Wells RX,Broadcast,Bureau of Land Management - NM-SCD,34.07646,-107.4162,Incomplete
1006470,2006-03-01,1094,0,0,Salyers,Broadcast,Private,36.9015,-104.8914,Incomplete
1007134,2009-03-01,6967,0,0,C4,Broadcast,Private,NA,NA,Incomplete
1008178,2015-03-01,NA,0,160000,Salt Grass Flat,Pile,BUREAU OF LAND MANAGEMENT,NA,NA,Complete
1007360,2010-03-01,16742,0,0,H2,Broadcast,Private,36.8112,-104.9393,Incomplete
1014981,2021-01-19,55,55,95000,Glorieta Camps Pile Burn SMPI,NA,FOREST STEWARDS GUILD,35.601,-105.762,Complete
1008635,2017-03-01,NA,0,0,North Long Canyon 1,Pile,VERMEJO PARK RANCH,36.99315,-104.741,Incomplete
1007286,2010-03-01,800,0,0,BARBERO,Broadcast,Federal,NA,NA,Incomplete
1006131,2005-09-01,1440,0,108000,Upper Frijoles 9,Broadcast,Federal,35.85007,-106.40829,Complete
1014662,2021-02-01,0,0,120000,Reserve WUI Piles,Pile,Gila National Forest-Reserve Ranger District,33.739,-108.793,Complete
1007574,2011-09-01,NA,0,0,Ensenada,Pile,Federal,NA,NA,Incomplete
1007465,2011-03-01,NA,0,0,Oat Piles RX,Pile,Federal,NA,NA,Incomplete
1006897,2008-03-01,1174,0,0,Mary,Broadcast,Private,36.8486,-105.0756,Incomplete
1008945,2004-06-01,NA,0,7000,Luna Pile,Pile,Federal,NA,NA,Complete
1006093,2005-03-01,NA,0,19500,Pie Town,Pile,Federal,34.3,-108.12,Complete
1009547,2019-01-31,1,0,0.01,Thompson Ridge Slash Pile,Pile,"SANTA FE N.F., JEMEZ R.D.",35.918,-106.64,Incomplete
1007251,2010-03-01,NA,0,0,Hay  Piles RX,Pile,Federal,NA,NA,Incomplete
1006753,2008-03-01,NA,0,600000,31 Mile Pile Burn,Pile,Bureau of Land Management,36.0237,-106.2328,Complete
1006254,2006-03-01,NA,0,0,Lion piles,Pile,Federal,35.8056,-106.6978,Incomplete
1009080,2007-09-01,NA,NA,4700,PDC2110107,Pile,Private,NA,NA,Complete
1006891,2008-03-01,150,0,0,Seco Creek,Broadcast,Private,33.0907,-107.582,Incomplete
1006009,2005-03-01,NA,0,10000,Reserve WUI,Pile,Federal,33.7089,-108.7743,Complete
1008418,2016-03-01,2705,0,0,Grindstone Broadcast Burn,Broadcast,U.S. Forest Service-USDA - NM-LNF,33.31662,-105.70997,Incomplete
1006822,2008-06-01,NA,0,8000,Hdqtrs Stewardship Piles,Pile,Federal,33.8032,-106.8909,Complete
1009275,2012-12-01,NA,0,14000,3 Circles- Mcknight-South,Pile,WILDERNESS RANGER DISTRICT GILA NATIONAL FOREST,32.9447,-108.1045,Complete
1007070,2009-03-01,NA,0,0,Shady Brook,Pile,Federal,36.37,-105.4005,Incomplete
1006825,2008-03-01,NA,0,750000,Sierra Blanca Unit 1,Pile,Federal,33.4556,-105.5464,Complete
1007411,2011-03-01,3260,0,0,Sargent,Broadcast,Federal,NA,NA,Incomplete
1006871,2008-12-01,377,0,0,Eagle Creek,Broadcast,Municipal,NA,NA,Incomplete
1008969,2005-03-01,NA,0,124463,Gap I piles,Pile,Federal,34.075,-108.63667,Complete
1011926,2020-01-01,0,0,1827000,Butler Flats 1,Pile,VERMEJO PARK RANCH,36.931,-104.932,Complete
1009283,2012-03-01,NA,NA,54000,DixieRanch,Pile,DIXIE RANCH,32.2325,-106.7594,Complete
1007698,2012-03-01,2000,0,0,Highway RX,Broadcast,BLM - SOCORRO FO,34.295,-108.6736,Incomplete
1007331,2010-09-01,150,0,0,Queen Subdivision,Broadcast,Federal,NA,NA,Incomplete
1008773,2018-03-01,4000,0,0,EAST CENTERFIRE,Broadcast,USDA FOREST SERVICE,NA,NA,Incomplete
1008751,2018-03-01,NA,0,0,Wind Mtn Piles,Pile,Bureau of Land Management - NM-TAD,36.69361,-105.90056,Incomplete
1008353,2016-03-01,17000,0,0,Mertz Ranch,Broadcast,BLM,34.6454,-107.7907,Incomplete
1006369,2006-03-01,50,0,0,Sevilleta Piles,NA,Federal,34.27,-106.83,Incomplete
1007837,2012-12-01,NA,0,0,BTL Spring Ditch,Pile,USFWS,33.4467,-104.4039,Incomplete
1013060,2020-03-02,600,1,0,Headquarters,Broadcast,U.S. Fish and Wildlife Service - NM-BTR,33.458,-104.408,Incomplete
1013301,2020-03-23,5789,0,0,Valle Grande Rx,Broadcast,VALLES CALDERA NATIONAL PRESERVE,35.872,-106.482,Incomplete
1016540,2021-11-19,0,0.1,0,Alamocita,Pile,BLM - SOCORRO FO,34.429,-107.875,Incomplete
1007484,2011-03-01,5000,0,0,Mertz Ranch,Broadcast,Federal,34.6454,-107.7907,Incomplete
1007145,2009-03-01,33697,0,0,H10,Broadcast,Private,36.9292,-104.9344,Incomplete
1005816,2004-03-01,220,0,170720,Wimsatt/Slough,Pile,Federal,32.97,-105.65,Complete
1007348,2010-09-01,NA,0,953800,Timber Slash,Pile,Private,36.95591,-104.7913,Complete
1006714,2008-03-01,22500,0,0,Indian Peaks RX,Broadcast,Federal,33.5568,-108.0148,Incomplete
1009045,2007-03-01,NA,0,12500,19 Road Piles,Pile,Federal,33.8557,-108.9503,Complete
1009114,2008-03-01,NA,NA,42000,Bishop,Pile,Private,32.2785,-106.8278,Complete
1008646,2017-03-01,NA,0,420000,Ojito de Caballo Ranch,Pile,PRIVATE,36.1378,-105.6417,Complete
1009103,2008-03-01,NA,0,0,St Syst Weed Cont-Munson,Pile,Municipal,NA,NA,Incomplete
1007769,2012-03-01,3000,0,0,Wind Mountain Sage/ PJ,Broadcast,BLM,36.7317,-105.9428,Incomplete
1007378,2010-03-01,23766,0,0,H19,Broadcast,Private,NA,NA,Incomplete
1007147,2009-03-01,7425,0,0,H12,Broadcast,Private,NA,NA,Incomplete
1007892,2013-06-01,NA,0,0,KKTR Piles,Pile,BLM,35.6711,-106.4496,Incomplete
1017900,2022-02-28,2000,0.01,0,Philmont Broadcast Rx,Broadcast,PHILMONT SCOUT RANCH,36.471,-105.027,Incomplete
1009023,2006-06-01,NA,NA,4000,Bishop,Pile,Private,32.2785,-106.8278,Complete
1006464,2006-03-01,3311,0,0,Left Fork York,Broadcast,Private,36.938,-104.9856,Incomplete
1007699,2012-03-01,5000,0,0,Ladrone RX,Broadcast,BLM - SOCORRO FO,34.4372,-107.1544,Incomplete
1007474,2011-03-01,NA,0,0,Chimayo Scout Camp Piles,Pile,Federal,35.9102,-105.8855,Incomplete
1006060,2005-03-01,NA,0,10125000,Wooten,Pile,Federal,33.77778,-104.30194,Complete
1009106,2008-06-01,NA,0,3000,AF Transfer Station,Pile,Municipal,NA,NA,Complete
1007137,2009-03-01,16742,0,0,H2,Broadcast,Private,36.8112,-104.9393,Incomplete
1006890,2008-03-01,492,0,0,C-Complex,Broadcast,Private,34.2667,-105.3739,Incomplete
1009227,2010-03-01,NA,NA,12000,San Miguel,Pile,Private,32.1625,-106.7258,Complete
1006686,2007-03-01,NA,0,0,A Pod West Piles,Pile,Private,36.9464,-104.891,Incomplete
1008668,2018-03-01,260,0,0,Black River Block 2,Broadcast,Bureau of Land Management - NM-CAD,32.09,-104.47056,Incomplete
1012680,2020-03-20,3500,1600,0,Helm's Valley,Broadcast,Department of Defense-White Sands Missile Range,33.703,-106.349,Incomplete
1014780,2021-01-20,50,25,45000,La Jara Piles Rx,NA,"CARSON NF, CAMINO REAL R.D.",36.417,-105.342,Complete
1008449,2016-03-01,NA,0,0,North Long Canyon 1,Pile,VERMEJO PARK RANCH,36.99315,-104.74095,Incomplete
1008450,2016-03-01,NA,0,0,Patton Canyon 1,Pile,VERMEJO PARK RANCH,36.96423,-104.89045,Incomplete
1007118,2009-03-01,140,0,0,"Pritzlaff, A3-South Sapello Rx",Broadcast,Private,NA,NA,Incomplete
1006831,2008-03-01,200,0,0,Manzanares Cheatgrass RX,Broadcast,Bureau of Land Management,36.7261,-107.7319,Incomplete
1006050,2005-03-01,2000,0,0,La Sotella,Broadcast,Federal,36.04,-106.16,Incomplete
1007263,2010-03-01,NA,0,2064000,PA 14-27,Pile,Federal,35.8333,-106.3667,Complete
1005809,2004-03-01,75,0,288000,stanton Piles-Upper Rio Bonito,Pile,Federal,33.55,-105.33,Complete
1006756,2008-03-01,NA,0,456000,Quemado Lake Broadcast,Pile,Federal,34.1618,-108.4967,Complete
1006504,2007-03-01,150,0,0,Beaverhead RX,Broadcast,Federal,33.4272,-108.1157,Incomplete
1009146,2009-12-01,NA,0,4300,October unit 40 piles,Pile,Federal,NA,NA,Complete
1006608,2007-03-01,10000,0,0,XT,Broadcast,Federal,NA,NA,Incomplete
1014500,2021-01-01,80,1,1800,Aztec Springs Pile Burn,NA,SANA FE FIRE DEPARTMENT,35.701,-105.886,Complete
1007428,2011-12-01,NA,0,226800,Raven Ridge Pile Burn,Pile,Federal,33.3514,-105.6856,Complete
1009860,2019-02-21,5000,0.01,0,East Rowe Mesa,Broadcast,"US FOREST SERVICE, PECOS/LV RD SANTA FE NF",35.334,-105.559,Incomplete
1016184,2021-09-22,2631,1,0,FMU 620,Broadcast,VERMEJO PARK RANCH,36.526,-104.715,Incomplete
1006018,2005-12-01,NA,0,195000,Pinos Altos,Pile,Bureau of Land Management,32.79,-108.33,Complete
1007894,2013-03-01,4467,0,0,Elk Springs,Broadcast,BLM,35.8762,-106.9303,Incomplete
1005841,2004-03-01,NA,0,10800,Wild Rivers Piles,Pile,Bureau of Land Management,36.7329,-105.6601,Complete
1009119,2008-09-01,NA,NA,NA,FMTI091208,Pile,Private,32.6397,-108.3744,Incomplete
1009064,2007-03-01,NA,NA,32000,Turney,Pile,Private,NA,NA,Complete
1007141,2009-03-01,4870,0,0,H6,Broadcast,Private,NA,NA,Incomplete
1007106,2009-09-01,NA,0,0,SFTR Piles,Pile,Private,36.9919,-104.5884,Incomplete
1006202,2005-03-01,1550,0,0,Alkali,Broadcast,Private,36.96925,-104.6903,Incomplete
1005803,2004-03-01,120,0,677250,Sevilleta Piles,Pile,Federal,34.27,-106.83,Complete
1016200,2021-09-22,860,0,1,North Holiday,Broadcast,"SANTA FE, JEMEZ RD",35.805,-106.743,Incomplete
