SOURCE_ID,DATE,ACRES_REQUESTED,ACRES_COMPLETED,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,TONS,BURN_STATUS
174174,2016-06-02,7,7,Pulaski 22,Understory,US Forest Service,47.4174,-115.881,201.95000000000002,Complete
174173,2016-06-02,12,12,Pulaski 21,Understory,US Forest Service,47.4124,-115.876,346.20000000000005,Complete
172237,2016-06-02,26,0,Dead Canyon #4,Broadcast,US Forest Service,46.2805,-115.578,0,Incomplete
165200,2016-06-09,1,1,Fire School pile burn,Hand Piles,US Forest Service,43.7816,-114.895,2,Complete
172310,2016-06-09,20,10,Montpelier Admin Piles,Hand Piles,US Forest Service,42.2552,-111.535,100,Complete
172237,2016-06-09,26,16,Dead Canyon #4,Broadcast,US Forest Service,46.2805,-115.578,461.6,Complete
154787,2016-06-13,2,0,Palisades Admin Burn,Hand Piles,US Forest Service,43.2026,-111.048,0,Incomplete
155204,2016-06-14,1,1,Gravel Creek Campground,Hand Piles,US Forest Service,42.9415,-111.383,5,Complete
154787,2016-06-16,1,1,Palisades Admin Burn,Hand Piles,US Forest Service,43.2026,-111.048,5,Complete
165209,2016-06-16,22,22,Administrative Piles (Albion),Landings,US Forest Service,42.3228,-113.637,660,Complete
172310,2016-06-20,10,1,Montpelier Admin Piles,Hand Piles,US Forest Service,42.2552,-111.535,10,Complete
172310,2016-06-21,10,1,Montpelier Admin Piles,Hand Piles,US Forest Service,42.2552,-111.535,10,Complete
154786,2016-07-11,5,1,Teton Basin Admin Burn,Hand Piles,US Forest Service,43.7164,-111.393,5,Complete
165242,2016-08-28,500,500,Barnard Junction Fuels 2B,Broadcast,US Forest Service,46.684,-115.21,14425,Complete
165242,2016-08-29,500,0,Barnard Junction Fuels 2B,Broadcast,US Forest Service,46.684,-115.21,0,Incomplete
165242,2016-08-30,500,0,Barnard Junction Fuels 2B,Broadcast,US Forest Service,46.684,-115.21,0,Incomplete
175026,2016-09-10,50,50,Whitman Plantations/Cove Area,Understory,US Forest Service,45.8117,-116.034,1010,Complete
175026,2016-09-11,60,60,Whitman Plantations/Cove Area,Understory,US Forest Service,45.8117,-116.034,1212,Complete
163439,2016-09-14,50,1,Foster Creek,Broadcast,US Forest Service,42.1074,-111.689,52.8,Complete
174751,2016-09-14,20,20,Upper River- Magee West Units,Wildlife Habitat,US Forest Service,47.8477,-116.28,577,Complete
174751,2016-09-15,600,600,Upper River- Magee West Units,Wildlife Habitat,US Forest Service,47.8477,-116.28,17310,Complete
163439,2016-09-15,100,2,Foster Creek,Broadcast,US Forest Service,42.1074,-111.689,105.6,Complete
163564,2016-09-16,63,63,North Lochsa Face 161,Broadcast,US Forest Service,46.3133,-115.444,1817.5500000000002,Complete
174751,2016-09-16,750,750,Upper River- Magee West Units,Wildlife Habitat,US Forest Service,47.8477,-116.28,21637.5,Complete
172491,2016-09-16,48,0,North Lochsa Face Unit 143,Broadcast,US Forest Service,46.3363,-115.431,0,Incomplete
163563,2016-09-16,107,107,North Lochsa Face 160B,Broadcast,US Forest Service,46.3258,-115.448,3086.9500000000003,Complete
163558,2016-09-16,470,470,North Lochsa Face 15,Broadcast,US Forest Service,46.312,-115.457,13559.5,Complete
163439,2016-09-16,200,20,Foster Creek,Broadcast,US Forest Service,42.1074,-111.689,1056,Complete
172488,2016-09-16,20,0,North Lochsa Face 24,Broadcast,US Forest Service,46.315,-115.483,0,Incomplete
172490,2016-09-16,50,0,North Lochsa Face 159,Broadcast,US Forest Service,46.3285,-115.438,0,Incomplete
172489,2016-09-16,109,0,North Lochsa Face Unit 158,Broadcast,US Forest Service,46.3317,-115.451,0,Incomplete
163562,2016-09-16,69,69,North Lochsa Face 160A,Broadcast,US Forest Service,46.3258,-115.448,1990.65,Complete
163561,2016-09-16,51,51,North Lochsa Face 91,Broadcast,US Forest Service,46.3226,-115.454,1471.3500000000001,Complete
175026,2016-09-17,50,0,Whitman Plantations/Cove Area,Understory,US Forest Service,45.8117,-116.034,0,Incomplete
174752,2016-09-17,750,0,Upper River- Magee Units East,Wildlife Habitat,US Forest Service,47.8918,-116.202,0,Incomplete
163439,2016-09-17,300,10,Foster Creek,Broadcast,US Forest Service,42.1074,-111.689,528,Complete
174752,2016-09-18,220,220,Upper River- Magee Units East,Wildlife Habitat,US Forest Service,47.8918,-116.202,6347,Complete
163439,2016-09-18,300,2,Foster Creek,Broadcast,US Forest Service,42.1074,-111.689,105.6,Complete
163439,2016-09-19,400,400,Foster Creek,Broadcast,US Forest Service,42.1074,-111.689,21120,Complete
163439,2016-09-20,100,3,Foster Creek,Broadcast,US Forest Service,42.1074,-111.689,158.39999999999998,Complete
172233,2016-09-20,5,5,Dead Canyon Piles,Landings,US Forest Service,46.242,-115.573,25,Complete
172233,2016-09-21,3,3,Dead Canyon Piles,Landings,US Forest Service,46.242,-115.573,15,Complete
174754,2016-09-22,20,15,AIPD 2016 Fall Pile Burns,Hand Piles,US Forest Service,44.6596,-111.302,300,Complete
167240,2016-09-22,1,1,Powell WUI-Unit 1,Hand Piles,US Forest Service,46.51,-114.711,80,Complete
157516,2016-09-22,2,2,Rocky Point,Hand Piles,US Forest Service,46.5827,-114.664,4,Complete
175114,2016-09-22,200,200,Selway Falls camp ground,Hand Piles,US Forest Service,46.0391,-115.295,200000,Complete
174755,2016-09-22,15,15,DUBD 2016 Fall Pile Burns,Hand Piles,US Forest Service,44.4944,-111.842,300,Complete
172233,2016-09-22,3,0,Dead Canyon Piles,Landings,US Forest Service,46.242,-115.573,0,Incomplete
157515,2016-09-22,1,1,Lolo Pass,Hand Piles,US Forest Service,46.6338,-114.578,3,Complete
175115,2016-09-22,200,200,Fenn Admin piles,Other Mechanical,US Forest Service,46.0889,-115.516,200000,Complete
173460,2016-09-22,1,1,Pole Barn,Hand Piles,US Forest Service,46.5087,-114.708,5,Complete
174755,2016-09-23,10,7,DUBD 2016 Fall Pile Burns,Hand Piles,US Forest Service,44.4944,-111.842,140,Complete
171040,2016-09-23,1,1,Crags Campground,Hand Piles,US Forest Service,45.1033,-114.523,5,Complete
174754,2016-09-24,10,10,AIPD 2016 Fall Pile Burns,Hand Piles,US Forest Service,44.6596,-111.302,200,Complete
169064,2016-09-24,1,0,Overflow Pile,Landings,US Forest Service,46.5136,-114.674,0,Incomplete
69112,2016-09-24,1,0,Powell FB Piles,Hand Piles,US Forest Service,46.5048,-114.713,0,Incomplete
174755,2016-09-24,11,11,DUBD 2016 Fall Pile Burns,Hand Piles,US Forest Service,44.4944,-111.842,220,Complete
174755,2016-09-25,20,15,DUBD 2016 Fall Pile Burns,Hand Piles,US Forest Service,44.4944,-111.842,300,Complete
172517,2016-09-26,3,3,J-Bar Hand Piles,Hand Piles,US Forest Service,46.0849,-115.67,45,Complete
174164,2016-09-26,10,25,Hoodoo Unit 15 and 15A,Understory,US Forest Service,47.7436,-116.494,2308.75,Complete
167435,2016-09-27,6,0,Abes Animals Unit 55,Broadcast,US Forest Service,46.905,-116.46,0,Incomplete
168597,2016-09-27,30,23,French Gulch TS,Broadcast,US Forest Service,45.8079,-115.37,663.5500000000001,Complete
165471,2016-09-27,24,0,South Grouse 16,Understory,US Forest Service,48.176,-116.478,0,Incomplete
164156,2016-09-27,33,0,TD Central,Understory,US Forest Service,48.0126,-116.434,0,Incomplete
175166,2016-09-27,39,39,Hoodoo Ames UNit 12,Jackpot,US Forest Service,47.748,-116.512,1125.15,Complete
175010,2016-09-27,40,0,Bear Basin,Understory,US Forest Service,44.9471,-116.143,0,Incomplete
166964,2016-09-27,100,100,Pole Mill,Understory,US Forest Service,44.6653,-116.867,2020,Complete
168597,2016-09-28,50,16,French Gulch TS,Broadcast,US Forest Service,45.8079,-115.37,461.6,Complete
175167,2016-09-28,20,20,Hoodoo Ames Unit 18,Jackpot,US Forest Service,47.743,-116.484,577,Complete
164156,2016-09-28,33,0,TD Central,Understory,US Forest Service,48.0126,-116.434,0,Incomplete
168779,2016-09-28,93,0,Buckshot Unit 8,Broadcast,US Forest Service,45.6197,-116.05,0,Incomplete
167435,2016-09-28,10,0,Abes Animals Unit 55,Broadcast,US Forest Service,46.905,-116.46,0,Incomplete
172474,2016-09-28,63,0,Lower Priest 1,Understory,US Forest Service,48.405,-116.905,0,Incomplete
166964,2016-09-28,500,200,Pole Mill,Understory,US Forest Service,44.6653,-116.867,4040,Complete
165471,2016-09-28,24,0,South Grouse 16,Understory,US Forest Service,48.176,-116.478,0,Incomplete
168598,2016-09-28,30,5,French Gulch TS,Understory,US Forest Service,45.8107,-115.334,144.25,Complete
174520,2016-09-28,56,0,Lower Priest 10,Understory,US Forest Service,48.3941,-116.907,0,Incomplete
168778,2016-09-28,69,0,Buckshot Unit 7,Broadcast,US Forest Service,45.6197,-116.05,0,Incomplete
173951,2016-09-28,7,7,Crawford Aspen RX,Understory,US Forest Service,44.5297,-115.982,113.04999999999998,Complete
168597,2016-09-29,80,52,French Gulch TS,Broadcast,US Forest Service,45.8079,-115.37,1500.2,Complete
168598,2016-09-29,30,14,French Gulch TS,Understory,US Forest Service,45.8107,-115.334,403.90000000000003,Complete
167435,2016-09-29,16,16,Abes Animals Unit 55,Broadcast,US Forest Service,46.905,-116.46,987.52,Complete
166964,2016-09-29,100,100,Pole Mill,Understory,US Forest Service,44.6653,-116.867,2020,Complete
167433,2016-09-29,25,0,Abes Animals Unit 53,Broadcast,US Forest Service,46.905,-116.454,0,Incomplete
168812,2016-09-29,104,104,Sparring Bulls M,Wildlife Habitat,US Forest Service,48.3353,-116.079,3000.4,Complete
172650,2016-09-29,147,147,Deerfoot Unit 54,Understory,US Forest Service,47.8114,-116.631,2969.4,Complete
172249,2016-09-29,32,32,Dead Canyon #24,Broadcast,US Forest Service,46.2836,-115.523,923.2,Complete
172651,2016-09-29,141,141,Deerfoot unit 50,Understory,US Forest Service,47.8111,-116.647,4067.8500000000004,Complete
173464,2016-09-29,1,1,Saddle Camp All Landings,Landings,US Forest Service,46.4553,-115.077,5,Complete
168778,2016-09-29,69,0,Buckshot Unit 7,Broadcast,US Forest Service,45.6197,-116.05,0,Incomplete
174754,2016-09-29,30,0,AIPD 2016 Fall Pile Burns,Hand Piles,US Forest Service,44.6596,-111.302,0,Incomplete
172652,2016-09-29,63,63,Deerfoot Unit 52,Understory,US Forest Service,47.8073,-116.645,1817.5500000000002,Complete
168779,2016-09-29,93,0,Buckshot Unit 8,Broadcast,US Forest Service,45.6197,-116.05,0,Incomplete
172820,2016-09-29,36,0,Borderline Stew #111,Understory,US Forest Service,48.9876,-116.311,0,Incomplete
172818,2016-09-29,14,0,"Twenty Mile 2,35,36,37, and 55",Understory,US Forest Service,48.5752,-116.276,0,Incomplete
168597,2016-09-30,80,2,French Gulch TS,Broadcast,US Forest Service,45.8079,-115.37,57.7,Complete
168779,2016-09-30,93,0,Buckshot Unit 8,Broadcast,US Forest Service,45.6197,-116.05,0,Incomplete
168778,2016-09-30,69,0,Buckshot Unit 7,Broadcast,US Forest Service,45.6197,-116.05,0,Incomplete
168598,2016-09-30,44,3,French Gulch TS,Understory,US Forest Service,45.8107,-115.334,86.55000000000001,Complete
174755,2016-10-01,10,0,DUBD 2016 Fall Pile Burns,Hand Piles,US Forest Service,44.4944,-111.842,0,Incomplete
168778,2016-10-01,69,0,Buckshot Unit 7,Broadcast,US Forest Service,45.6197,-116.05,0,Incomplete
168598,2016-10-01,30,0,French Gulch TS,Understory,US Forest Service,45.8107,-115.334,0,Incomplete
168779,2016-10-01,93,0,Buckshot Unit 8,Broadcast,US Forest Service,45.6197,-116.05,0,Incomplete
168778,2016-10-02,69,0,Buckshot Unit 7,Broadcast,US Forest Service,45.6197,-116.05,0,Incomplete
168779,2016-10-02,93,0,Buckshot Unit 8,Broadcast,US Forest Service,45.6197,-116.05,0,Incomplete
174755,2016-10-02,10,0,DUBD 2016 Fall Pile Burns,Hand Piles,US Forest Service,44.4944,-111.842,0,Incomplete
168778,2016-10-03,69,0,Buckshot Unit 7,Broadcast,US Forest Service,45.6197,-116.05,0,Incomplete
168779,2016-10-03,93,0,Buckshot Unit 8,Broadcast,US Forest Service,45.6197,-116.05,0,Incomplete
174410,2016-10-04,5,0,Fall 2018 Unit 228 Pile Burning,Hand Piles,US Forest Service,45.6088,-113.974,0,Incomplete
167432,2016-10-04,15,15,Abes Animals Unit 53,Dozer Piles,US Forest Service,46.905,-116.454,600,Complete
172310,2016-10-04,30,10,Montpelier Admin Piles,Hand Piles,US Forest Service,42.2552,-111.535,100,Complete
173881,2016-10-04,3,2,Swede Handpiles,Hand Piles,US Forest Service,46.3634,-115.747,10,Complete
97108,2016-10-04,3,3,Obsidian-Galena Summit Hand piles,Hand Piles,US Forest Service,43.892,-114.803,3,Complete
172474,2016-10-04,30,0,Lower Priest 1,Understory,US Forest Service,48.405,-116.905,0,Incomplete
167433,2016-10-04,25,0,Abes Animals Unit 53,Broadcast,US Forest Service,46.905,-116.454,0,Incomplete
175191,2016-10-04,5,5,Lochsa Thin Fuelbreak Piles,Hand Piles,US Forest Service,46.2407,-115.765,125,Complete
68083,2016-10-04,5,3,Scurvy Mtn. 1,Hand Piles,US Forest Service,46.6933,-115.13,45,Complete
157605,2016-10-04,2,2,Kelly WC #2,Hand Piles,US Forest Service,46.7169,-115.261,30,Complete
174037,2016-10-04,40,40,2022 Yankee-Fork Piles,Hand Piles,US Forest Service,44.172,-114.575,400,Complete
97018,2016-10-04,15,3,Shake Creek Area Piles,Hand Piles,US Forest Service,43.6108,-115.153,18,Complete
172471,2016-10-05,2,2,J-Bar Machine Piles,Other Mechanical,US Forest Service,46.0621,-115.647,40,Complete
174410,2016-10-05,10,0,Fall 2018 Unit 228 Pile Burning,Hand Piles,US Forest Service,45.6088,-113.974,0,Incomplete
97106,2016-10-05,4,4,Obsidian-Stanley Hand piles,Hand Piles,US Forest Service,44.1813,-114.925,4,Complete
173464,2016-10-05,1,1,Saddle Camp All Landings,Landings,US Forest Service,46.4553,-115.077,5,Complete
174755,2016-10-05,15,15,DUBD 2016 Fall Pile Burns,Hand Piles,US Forest Service,44.4944,-111.842,300,Complete
171671,2016-10-05,10,5,Pebble Basin Handpiles,Hand Piles,US Forest Service,42.7273,-112.06,150,Complete
167240,2016-10-05,2,1,Powell WUI-Unit 1,Hand Piles,US Forest Service,46.51,-114.711,80,Complete
154786,2016-10-05,10,0,Teton Basin Admin Burn,Hand Piles,US Forest Service,43.7164,-111.393,0,Incomplete
159998,2016-10-05,1,0,Beaver Flat Piles,Other Mechanical,US Forest Service,46.338,-115.35,0,Incomplete
174754,2016-10-05,20,4,AIPD 2016 Fall Pile Burns,Hand Piles,US Forest Service,44.6596,-111.302,80,Complete
167433,2016-10-05,25,0,Abes Animals Unit 53,Broadcast,US Forest Service,46.905,-116.454,0,Incomplete
167432,2016-10-05,15,0,Abes Animals Unit 53,Dozer Piles,US Forest Service,46.905,-116.454,0,Incomplete
172310,2016-10-05,20,1,Montpelier Admin Piles,Hand Piles,US Forest Service,42.2552,-111.535,10,Complete
172518,2016-10-05,1,1,J-Bar Landing Piles South,Landings,US Forest Service,46.0366,-115.646,15,Complete
174037,2016-10-05,30,2,2022 Yankee-Fork Piles,Hand Piles,US Forest Service,44.172,-114.575,20,Complete
68083,2016-10-05,5,2,Scurvy Mtn. 1,Hand Piles,US Forest Service,46.6933,-115.13,30,Complete
173961,2016-10-05,2,2,Beech Hollow Handpiles,Hand Piles,US Forest Service,42.6517,-112.046,60,Complete
174027,2016-10-05,50,50,Iron Mountain,Jackpot,US Forest Service,45.9587,-115.541,2167.5,Complete
154786,2016-10-06,10,0,Teton Basin Admin Burn,Hand Piles,US Forest Service,43.7164,-111.393,0,Incomplete
167433,2016-10-06,25,0,Abes Animals Unit 53,Broadcast,US Forest Service,46.905,-116.454,0,Incomplete
170127,2016-10-06,5,5,Lakeview,Other Mechanical,US Forest Service,48.62,-116.938,75,Complete
175191,2016-10-06,5,5,Lochsa Thin Fuelbreak Piles,Hand Piles,US Forest Service,46.2407,-115.765,125,Complete
175006,2016-10-06,5,0,Lower Priest,Other Mechanical,US Forest Service,48.3792,-116.908,0,Incomplete
167432,2016-10-06,15,0,Abes Animals Unit 53,Dozer Piles,US Forest Service,46.905,-116.454,0,Incomplete
172310,2016-10-06,30,2,Montpelier Admin Piles,Hand Piles,US Forest Service,42.2552,-111.535,20,Complete
172183,2016-10-06,1,0,Gateway,Landings,US Forest Service,46.3324,-115.326,0,Incomplete
170129,2016-10-06,40,40,Nickleplate,Other Mechanical,US Forest Service,48.636,-116.967,600,Complete
97106,2016-10-06,5,1,Obsidian-Stanley Hand piles,Hand Piles,US Forest Service,44.1813,-114.925,1,Complete
171671,2016-10-06,15,1,Pebble Basin Handpiles,Hand Piles,US Forest Service,42.7273,-112.06,30,Complete
97006,2016-10-06,1,0,Big Smoky Homes,Hand Piles,US Forest Service,43.6082,-114.875,0,Incomplete
175005,2016-10-07,15,15,PREF Roadside salvage,Landings,US Forest Service,48.3522,-116.812,450,Complete
170127,2016-10-07,50,0,Lakeview,Other Mechanical,US Forest Service,48.62,-116.938,0,Incomplete
172310,2016-10-07,20,2,Montpelier Admin Piles,Hand Piles,US Forest Service,42.2552,-111.535,20,Complete
174809,2016-10-10,128,0,"Bald Hill Unit C,D,E",Broadcast,US Forest Service,44.965,-115.637,0,Incomplete
174809,2016-10-11,1600,0,"Bald Hill Unit C,D,E",Broadcast,US Forest Service,44.965,-115.637,0,Incomplete
174427,2016-10-11,200,0,Noble Fire Fuel Break,Other Mechanical,US Forest Service,45.653,-115.344,0,Incomplete
174435,2016-10-11,40,35,Borderline Stew #69,Other Mechanical,US Forest Service,48.9776,-116.31,1050,Complete
169067,2016-10-11,3,3,Powell Divide All Landing Piles,Landings,US Forest Service,46.652,-114.64,15,Complete
172512,2016-10-11,5,1,Powell Divide Unit 1,Jackpot,US Forest Service,46.6334,-114.645,43.35,Complete
97106,2016-10-11,5,1,Obsidian-Stanley Hand piles,Hand Piles,US Forest Service,44.1813,-114.925,1,Complete
97106,2016-10-12,5,1,Obsidian-Stanley Hand piles,Hand Piles,US Forest Service,44.1813,-114.925,1,Complete
172512,2016-10-12,5,3,Powell Divide Unit 1,Jackpot,US Forest Service,46.6334,-114.645,130.05,Complete
170127,2016-10-12,40,0,Lakeview,Other Mechanical,US Forest Service,48.62,-116.938,0,Incomplete
172183,2016-10-12,1,1,Gateway,Landings,US Forest Service,46.3324,-115.326,60,Complete
165208,2016-10-12,4,4,Administative Piles (Cassia),Hand Piles,US Forest Service,42.179,-114.293,20,Complete
172310,2016-10-12,20,1,Montpelier Admin Piles,Hand Piles,US Forest Service,42.2552,-111.535,10,Complete
175006,2016-10-12,5,0,Lower Priest,Other Mechanical,US Forest Service,48.3792,-116.908,0,Incomplete
169067,2016-10-12,2,2,Powell Divide All Landing Piles,Landings,US Forest Service,46.652,-114.64,10,Complete
165209,2016-10-12,5,5,Administrative Piles (Albion),Landings,US Forest Service,42.3228,-113.637,150,Complete
159998,2016-10-12,3,3,Beaver Flat Piles,Other Mechanical,US Forest Service,46.338,-115.35,9,Complete
172825,2016-10-13,64,0,"Northern Prairie #72,73, 78,80",Other Mechanical,US Forest Service,48.9765,-116.264,0,Incomplete
162992,2016-10-13,2,1,Administrative Site Handpiles,Hand Piles,US Forest Service,46.9416,-116.638,20,Complete
175285,2016-10-13,10,5,North Fork Piles,Dozer Piles,US Forest Service,47.8181,-116.095,100,Complete
173831,2016-10-13,6,3,Hoodoo Ames South Piles,Landings,US Forest Service,47.7318,-116.487,30,Complete
172557,2016-10-13,1,1,Elk City Administration Site Hand PIles,Hand Piles,US Forest Service,45.8298,-115.432,10,Complete
175283,2016-10-13,1,1,Jerome Creek Handpiles,Hand Piles,US Forest Service,46.9711,-116.742,15,Complete
175006,2016-10-13,30,0,Lower Priest,Other Mechanical,US Forest Service,48.3792,-116.908,0,Incomplete
170127,2016-10-13,40,40,Lakeview,Other Mechanical,US Forest Service,48.62,-116.938,600,Complete
165430,2016-10-13,200,100,MAMMOTH/White Knob Fuels Reduction,Understory,US Forest Service,43.8881,-113.7,2885,Complete
175219,2016-10-13,1,1,Iron Dyke,Hand Piles,US Forest Service,44.4577,-113.293,10,Complete
169388,2016-10-13,7,5,Templemental 5 Mechanical,Other Mechanical,US Forest Service,48.8114,-116.274,250,Complete
166616,2016-10-13,15,15,Misc Piles around Krassel,Hand Piles,US Forest Service,44.9743,-115.728,150,Complete
164156,2016-10-13,40,11,TD Central,Understory,US Forest Service,48.0126,-116.434,691.35,Complete
174037,2016-10-14,50,50,2022 Yankee-Fork Piles,Hand Piles,US Forest Service,44.172,-114.575,500,Complete
170127,2016-10-14,30,30,Lakeview,Other Mechanical,US Forest Service,48.62,-116.938,450,Complete
97018,2016-10-14,2,1,Shake Creek Area Piles,Hand Piles,US Forest Service,43.6108,-115.153,6,Complete
175218,2016-10-14,1,1,Pern Stucky,Hand Piles,US Forest Service,45.2148,-114.188,10,Complete
