Ignition Date,Agency,District,Burn Number,Burn Name,Daily Burn Acres Requested,Acres Treated,Acres Burned,Zero Burn Reason,Acres ERT Used,Location,Burn Duration,Ignition Duration,Dead Fuel Moisture 10 Hour,Dead Fuel Moisture 1000 Hour,Duff Fuel Moisture,Fuel Moisture Method,Days Since Rain,Snow Off,Emission Reduction Techniques,Diurnal Plume Characteristics,Remarks,Primary Fuel Type,NFDRS Fuel Model,Harvest Date,Primary Duff Type,Sound rotten 0 025,Sound rotten 026 1,Sound rotten 1 3,Sound 3 9,Sound 9 20,Sound 20 greater,Rotten 3 greater,Stump 20 greater,Shrub brush,Grass herb,Avg litter depth,Avg duff depth,Piles per Acre,Tons Piles per Acre,Soil in Piles,Primary Species,Primary Species (%),Secondary Species,Secondary Species (%),Quality,Width,Height,Length,Packing Ratio,Treated Potential PM2.5,PM2.5 ERT Reduction (non-burned acres),Blackened Potential PM2.5,PM2.5 ERT Reduction,Actual PM2.5,PM2.5 Averted
11/5/2021,Municipal Fire Departments,Flagstaff Fire Department,FFD1604B,Observatory Mesa ,100,100,88,N/A,88,(35.2158526513686; -111.69520072937013),10,3,13,17,,NFDRS,50,,"""Maintain fire line intensity; Isolating Fuels; Concentrating Fuels""","""Smoke drained down the tunnel springs drainage into the railroad springs neighborhood.  Smoke impact was light due the lack of fire behavior/ receptive fuels.""",,Grass,A,7/13/2016,Black (Litter Type),0.25,0.25,2,1,1,0.1,0.1,2,0,3,1,1,,,,,,,,,,,,,11.6885,1.40262,10.28588,1.028588,9.257292003,2.431208001
11/21/2017,U.S. Forest Service,Tusayan,KNF0438B,Reed,254,95,88,N/A,95,(35.977; -112.065),24,240,6,7,3,Both,4,,"""Pre-Burn Fuel Removal; Ungulates; Aerial / Mass Ignition; Backing Fire; Maintain fire line intensity; Mosaic / Jackpot Burning""","""Smoke drifted south during the day; then switched and drifted southwest.  At night; smoke went downslope into Coconino Wash; through Tusayan; and out to the west towards Cataract Canyon.""","""Light impact happened in Tusayan about 1400; then light impact happened again on Wednesday morning.""",Ponderosa,C,,Black (Litter Type),5.8,1.4,1.1,5.4,2.2,0,0,0,0,0,0,0,,,,,,,,,,,,,18.20152538,1.341165028,16.86036035,1.686036035,15.17432432,3.027201064
12/5/2018,Arizona Department of Forestry and Fire Management,Northeast District,A2S1602P,Northeast District Programmatic Piles,75,90,90,N/A,90,(34.104990378202; -109.49933129882811),8,300,10,14,,NFDRS,2,12/5/2018,"""Piles""","""Dissipation in hanging low level transport winds. """,,,,,,,,,,,,,,,,,,5,9,0,Ponderosa Pine,95,Rotten,5,Clean,6,4,6,Logs < 10 Inches,9.7605,,,6.83235,2.92815,6.83235
4/20/2016,U.S. Forest Service,Flagstaff (COF),COF0248B,East Side Project Broadcast,480,480,90,N/A,90,(35.16661044037475; -111.62981176757813),5,4,5,9,,Both,3,,"""Burn Before Green Up""","""Settled in low valleys and drainages to the east of the burn""","""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2018,U.S. Forest Service,Alpine,ASF140P,East Zone Piles (Alpine),90,90,90,N/A,90,(33.93237103010389; -109.18943693713936),48,240,11,16,,NFDRS,2,,"""Piles""","""Smoke got good lift and dissipated to the Northeast. Little to no impact in Nutrioso or on Highways 180/191.""","""Piles consumed almost 100%. They burned very hot and produced very little smoke. """,,,,,,,,,,,,,,,,,5,16,10,Ponderosa Pine,80,Douglas Fir,2,Clean,30,15,30,Ponderosa Pine < 10 Inches,17.352,,,12.1464,5.2056,12.1464
2/16/2018,U.S. Forest Service,Tusayan,KNF0425P,Tusayan Piles,100,100,90,N/A,80,(35.91896880510813; -112.15213574218751),8,240,8,40,,Both,2,2/15/2018,"""Pre-Burn Fuel Removal; Piles""","""Smoke will disperse to the southwest.""",,,,,,,,,,,,,,,,,,10,12,5,Other,75,Ponderosa Pine,1,Clean,7,7,7,Logs < 10 Inches,14.46,,,10.122,4.338,10.122
3/8/2018,U.S. Forest Service,Flagstaff (COF),COF0737B,Bar T Bar,250,105,90,N/A,105,(34.73090653579092; -111.00814895511792),30,60,6,20,,NFDRS,,,"""Ungulates""","""Smoke flowed NE during day and by evening most fuels were consumed with no impacts to anything local""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2021,U.S. Forest Service,Pleasant Valley,TNF536P,Spring Piles,300,90,90,N/A,90,(34.052938865186476; -110.88706188201905),4,90,35,20,,NFDRS,,,"""Piles""","""Smoke was light and went down Cherry Creek. ""","""Good consumption of all piles. Only did 90 acres due to going out of RX prescription on RH. Got down to 17%. """,,,,,,,,,,,,,,,,,30,45,0,Other,75,Other,6,Clean,30,10,10,Logs < 10 Inches,48.8025,,,34.16175,14.64075,34.16175
10/5/2021,U.S. Forest Service,Williams,KNF0128P,North Side Piles,90,90,90,N/A,90,(35.352; -112.082),48,120,8,13,,Measured,,,"""Piles""","""Smoke drifted sw overnight creating light smoke haze in Red lake area and on the Spring Valley Rd.""",,,,,,,,,,,,,,,,,,10,8,5,Ponderosa Pine,100,Other,6,Clean,6,6,8,Ponderosa Pine < 10 Inches,8.676,,,6.0732,2.6028,6.0732
3/8/2023,U.S. Forest Service,Douglas,CNF117B,Stronghold RX,150,150,90,N/A,90,(31.92929137897146; -109.96451498413087),24,9,7,15,,Both,,,"""Burn Before Green Up; Maintain fire line intensity; Isolating Fuels; Piles""","""Smoke rose and dissipated quickly to the North East and East throughout the day. Diurnal trends were down valley but impacts were light to non-existent as most smoke had cleared before diurnal trends set up.  residual smoke remained within the localized area.""",,Grass,A,,N/A,0,0,0,0,0,0,0,0,0,0.2,0,0,,,,,,,,,,,,,0.361500005,0.144600002,0.216900003,0.099774001,0.117126002,0.244374004
2/26/2018,U.S. Forest Service,Tusayan,KNF0425P,Tusayan Piles,93,93,93,N/A,93,(35.840832478801; -111.88489489746092),24,205,30,60,,Both,,,"""Isolating Fuels; Concentrating Fuels; Piles""","""The remaining smoke should travel down drainage to the West; Southwest. """,,,,,,,,,,,,,,,,,,10,12,5,Other,75,Ponderosa Pine,1,Clean,7,7,7,Logs < 10 Inches,13.4478,,,9.41346,4.03434,9.41346
2/7/2019,U.S. Forest Service,Flagstaff (COF),COF0224P,Flagstaff RD Piles,93,93,93,N/A,1,(34.952133508317296; -111.67191186628213),12,60,8,24,,NFDRS,2,3/7/2019,"""Piles""","""A light East wind ensured the smoke did not settle on I-17; but in the early morning hours a light inversion settled on south end of Munds Park.""","""Open flame was visible from I-17 throughout the night; I-17 was an still is signed informing passerby's.""",,,,,,,,,,,,,,,,,2,15,10,Ponderosa Pine,99,Other,6,Clean,30,15,30,Logs < 10 Inches,16.80975,,,11.766825,5.042925,11.766825
11/8/2016,U.S. Forest Service,Payson,TNF0405B,Payson,150,150,94,N/A,94,(34.28686366773959; -111.18243640136717),4,240,17,13,,NFDRS,,,"""Piles""","""smoke lifted out early; remaining smoke was light and heavily influenced by diurnal terrain driven winds and flowed down slope off of diamond rim for a short distance.""",,Ponderosa,A,,Black (Litter Type),2.92,0.41,0.15,5,2.75,0,0,0,3,1,2,2,,,,,,,,,,,,,27.52822514,10.27720405,17.25102109,12.07571476,5.175306327,22.35291882
10/4/2016,U.S. Forest Service,Bradshaw,PNF1130B,Ponderosa,200,98,98,N/A,98,(34.472061105876214; -112.48511495434491),7,420,5,15,,NFDRS,3,3/1/2016,"""Backing Fire""","""2000 FT AGL heading Northeast""",,Ponderosa,B,,Black (Litter Type),0.12,2,3.2,2.9,0,0,0,0,0,0.1,0,0.2,,,,,,,,,,,,,9.825088168,0,9.825088168,4.421289675,5.403798492,4.421289675
10/1/2018,Arizona Department of Forestry and Fire Management,Northern District,AZS1601P,Northern District Programmatic Piles,400,400,100,N/A,100,(35.5; -111.54000000000002),4,5,12,14,,NFDRS,0,,"""Piles""","""Southwest winds allowed for good dispersal. """,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/2018,Arizona Department of Forestry and Fire Management,Northern District,AZS1601P,Northern District Programmatic Piles,200,100,100,N/A,100,(35.19; -111.76300000000003),6,30,13,21,,NFDRS,3,,"""Piles""","""Smoke settled into the Soggy Bottom basin as diurnal winds changed around 17:00;""","""30 - Braeside
70 - LeBarron""",,,,,,,,,,,,,,,,,2,8,5,Ponderosa Pine,100,Other,6,Clean,20,10,20,Ponderosa Pine < 10 Inches,9.64,,,6.748,2.892,6.748
1/19/2018,Bureau of Land Management,Phoenix (PHD),PHD207P,Sycamore Piles,100,100,100,N/A,100,(34.28654030790025; -112.04341583251954),6,120,8,10,,NFDRS,7,,"""Burn More Frequently; Concentrating Fuels; Piles""","""Minimal smoke in the evening. """,,,,,,,,,,,,,,,,,,10,20,0,Other,100,Other,6,Clean,6,4,6,Logs < 10 Inches,24.1,,,16.87,7.23,16.87
3/20/2019,Bureau of Land Management,Gila District (SAD),SAD1801B,South Rim,2500,2500,100,N/A,100,(32.891119503675014; -110.5059814453125),5,0,5,10,,NFDRS,7,,"""Burn before large activity fuels cure; High moisture in large fuels""","""smoke was light; rose off of ground and dispersed.  No smoke generated at night; fire went out during daylight hours.""","""High soil moisture and green up in the base of the native grasses did not allow for adequate consumption for blacklining operations.  Postponed the rest of the blackline operations till new growth cures. 100 acres represents the footprint of the area we tried to blackline; significantly less acreage actually burned.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2022,Bureau of Land Management,Phoenix (PHD),PHD210P,AFNM Black Hill Wash Piles,200,200,100,N/A,100,(34.317491027431934; -112.0538712539673),8,300,8,15,,NFDRS,4,,"""Piles""","""Ignition took place at 3;500' elevation and below.  Smoke rose to a level of 2;000-3000' AGL and moved to the northeast away from Cordes Junction.  Once the Diurnal winds died down some residual smoke settled into the Agua Fria Drainage.  """,,,,,,,,,,,,,,,,,,20,200,0,Other,100,Other,6,Clean,8,4,8,Ponderosa Pine < 10 Inches,482,,,337.4,144.6,337.4
4/2/2022,Bureau of Land Management,Phoenix (PHD),PHD210P,AFNM Black Hill Wash Piles,200,200,100,N/A,200,(34.317; -112.053),9,420,8,15,,NFDRS,5,,"""Piles""","""Ignition took place at 3;500' elevation and below. Smoke rose to a level of 2;000-3000' AGL and moved to the north and northeast away from Cordes Junction. """,,,,,,,,,,,,,,,,,,30,15,0,Other,80,Aspen,4,Clean,8,4,8,Logs < 10 Inches,36.15,,,25.305,10.845,25.305
10/23/2023,Bureau of Land Management,Phoenix (PHD),PHD212PP,AFNM Indian Creek Piles,200,200,100,N/A,100,(34.40226621121975; -111.79670410994441),8,420,20,10,,Measured,,,"""Piles""","""Moderate smoke rose during ignition of piles but became light as the pile consumed.  Smoke rose and drifted to the east.  Most piles fully consumed within an hour with little to no smoke overnight""",,,,,,,,,,,,,,,,,,20,20,0,Other,100,Other,6,Clean,8,6,10,Logs < 10 Inches,48.2,,,33.74,14.46,33.74
10/24/2023,Bureau of Land Management,Phoenix (PHD),PHD212PP,AFNM Indian Creek Piles,2000,200,100,N/A,100,(34.303; -112.001),8,420,20,10,,Measured,,,"""Piles""","""Moderate smoke rose during ignition of piles but became light as the pile consumed. Smoke rose and drifted to the east. Most piles fully consumed within an hour with little to no smoke overnight.""",,,,,,,,,,,,,,,,,,20,20,0,Rotten,100,Aspen,4,Clean,8,6,10,Logs < 10 Inches,48.2,,,33.74,14.46,33.74
12/24/2016,Department of Defense,Camp Navajo,XXA014FP,West Side TS Piles- Camp Navajo ,350,350,100,N/A,100,(35.185; -111.90300000000002),16,8,35,29,,NFDRS,0,,"""Mechanical Processing; Maintain fire line intensity; Isolating Fuels; Concentrating Fuels; Piles""","""Smoke settled locally with no impact to I-40.  Ignitions were conducted from 0001-0745.""","""Acreage was limited on site due to extremely wet ground and difficult access.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2019,Department of Defense,Ft Huachuca,XXH1707B,Fort wide 19,100,100,100,N/A,100,(31.578742141728046; -110.2973817138672),6,180,6,15,,Both,30,,"""Windrow Burning; Mosaic / Jackpot Burning""","""Smoke lifted with no impacts to the community.""","""Friday we just cleaned up some interior pockets that had some windrowed extracted mesquites. """,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2017,Municipal Fire Departments,Flagstaff Fire Department,FFD1606B,Rogers Lake,100,100,100,N/A,100,(35.128784102567984; -111.74781494140626),8,4,8,11,,NFDRS,,,"""Pre-Burn Fuel Removal; Maintain fire line intensity""","""Smoke had poor lift and funneled into the Rogers Lake basin area.  Smoke remained in the area until the inversion layer lifted at 1000 am on the 12th""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/2018,Municipal Fire Departments,Flagstaff Fire Department,FFD1606B,Rogers Lake,100,100,100,N/A,100,(35.128784102567984; -111.74781494140626),10,8,8,19,,Both,16,,"""Pre-Burn Fuel Removal; Mechanical Processing; Windrow Burning; Backing Fire; Maintain fire line intensity; Mosaic / Jackpot Burning; High moisture in large fuels""","""Smoke Traveled in a northerly direction reaching a max height of 500ft above the treetops and moving quickly out of the area with forecast winds.  Heavy settling of smoke in the rogers lake area directly below and West of burn unit.                                                 """,,Grass,A,,Black (Litter Type),1,3,3,1,1,3,3,2,0,1,1,1,,,,,,,,,,,,,21.69,0,21.69,2.8197,18.8703,2.8197
11/13/2019,Municipal Fire Departments,Flagstaff Fire Department,FFD1604B,Observatory Mesa ,100,100,100,N/A,100,(35.2158526513686; -111.69520072937013),24,240,7,11,,NFDRS,10,,"""Pre-Burn Fuel Removal; Maintain fire line intensity; Isolating Fuels; Concentrating Fuels""","""Smoke had minimal lift going into the evening hours with smoke flowing down the Belle Springs drainage. There was widespread smoke impact to the flagstaff area.""","""The burn site received vairiable winds throughout the ignition and burn period causing less than expected smoke dispersal and varied consumption resulting in more smoldering material. Follow up efforts were performed involving bone piling smoldering material on site.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/2021,Municipal Fire Departments,Flagstaff Fire Department,FFD1604P,Observatory Mesa,100,100,100,N/A,100,(35.20034005569578; -111.7097928466797),8,5,26,20,,NFDRS,0,1/26/2021,"""Pre-Burn Fuel Removal; Piles""","""Smoke mixed with heavy local snowfall. No impact with 10â€ of snow overnight.""","""Lack of tree boles in piles due to firewood giveaway also limited smoke production.""",,,,,,,,,,,,,,,,,5,7,0,Ponderosa Pine,0,Ponderosa Pine,1,Clean,10,9,10,Logs < 10 Inches,8.435,,,5.9045,2.5305,5.9045
11/6/2021,Municipal Fire Departments,Flagstaff Fire Department,FFD1604B,Observatory Mesa ,100,100,100,N/A,100,(35.2158526513686; -111.69520072937013),10,3,13,17,,NFDRS,,,"""Maintain fire line intensity; Isolating Fuels; Concentrating Fuels""","""Smoke followed the previous days smoke pattern of drainage in to the Tunnel Springs area.  There was some Westerly influence that pushed smoke into the City of Flagstaff proper earlier in the day.""",,Grass,A,,Black (Litter Type),0.25,0.25,2,1,1,0.1,0.1,2,0,3,1,1,,,,,,,,,,,,,11.6885,0,11.6885,1.16885,10.51965,1.16885
9/23/2017,National Park Service,Grand Canyon Parashant (Mohave County),LAP6010B,Andrus 2017,1000,1000,100,N/A,1000,(36.235; -113.37239699999998),3,120,7,9,,NFDRS,9,,"""Burn More Frequently; Aerial / Mass Ignition; Maintain fire line intensity; Mosaic / Jackpot Burning""","""Minimal smoke production.  Column rose 500 AGL and transported to the north""",,Juniper,G,11/18/2016,Black (Litter Type),0.0002,0.41,0.56,1.75,0,0,0,0,4,0.16,0.28,0.1,,,,,,,,,,,,,82.90640994,74.61576895,8.290640994,0.829064099,7.461576895,75.44483305
9/18/2018,National Park Service,Grand Canyon Parashant (Mohave County),LAP6012B,Twin West Rx,100,100,100,N/A,0,(36.086; -113.637),7,10,4,6,0,Both,13,1/1/2018,"""Pre-Burn Fuel Removal; Burn More Frequently; Backing Fire; Maintain fire line intensity; Mosaic / Jackpot Burning""","""Plume was very light today; Small amounts of light wispy smoke was observed from the very sparse section of Juniper burned today. Fire did not produce a significantly formed column; smoke rose up with each individual Juniper and dissipated approximately 200-500 ft AGL to the north east. ""","""Ignitions ended today a little earlier around 1610 do to long days previously and firefighters needing a bit of a break from hiking today.  The plan is to resume ignitions around 0900 hours tomorrow and do approximately 100-170 acres of interior clean up on Juniper pockets that were not yet targeted. """,Juniper,A,,Black (Litter Type),0.0002,0.41,0.56,1.76,0,0,0,0,4,0.16,0.28,0.1,,,,,,,,,,,,,8.302690983,0,8.302690983,3.736210942,4.566480041,3.736210942
8/28/2019,National Park Service,Grand Canyon Parashant (Mohave County),LAP6017B,FY 2019 Kelly East Rx,500,500,100,N/A,100,(36.047; -113.452),10,420,6,8,,Both,21,,"""Maintain fire line intensity; Mosaic / Jackpot Burning""","""Light to moderate smoke; good lift and dispersal transporting to the North and northeast""",,Juniper,G,,Black (Litter Type),0.0002,0.41,0.56,1.76,0,0,0,0,4,0.16,0.23,0.1,,,,,,,,,,,,,41.51345491,33.21076393,8.302690983,4.151345491,4.151345491,37.36210942
1/29/2016,U.S. Forest Service,Flagstaff (COF),COF0532P,Mountainaire,100,100,100,N/A,100,(35.089552023162646; -111.59056152343748),2,120,0,0,0,NFDRS,5,,"""Piles""","""Some smoke settled in low lying areas near the burn site""","""Smoke lifted well and dispersed to the northeast.  """,,,,,,,,,,,,,,,,,5,50,20,Ponderosa Pine,100,Aspen,4,Dirty,20,10,20,Ponderosa Pine < 10 Inches,60.25,,,42.175,18.075,42.175
5/23/2016,U.S. Forest Service,Williams,KNF0130B,Kendrick,700,100,100,N/A,100,(35.42428211574229; -111.90917166137694),8,90,11,12,,Measured,10,,"""Burn More Frequently; Backing Fire; Maintain fire line intensity""","""Smoke dissipated throughout the day. Very minimal smoke production during the evening; staying mainly on site. Light impacts to Kendrick Park; Bull Basin and Pumpkin Center.""","""""",Ponderosa/Grass,C,,Black (Litter Type),0.25,0.5,1,1.5,1,0,0,0,0,0,0.25,0.3,,,,,,,,,,,,,5.12125,0,5.12125,2.3045625,2.8166875,2.3045625
9/22/2016,U.S. Forest Service,North Kaibab,KNF0319P,Misc. District Piles ,100,100,100,N/A,100,(36.7080707460071; -112.22457569918782),12,240,15,12,,Both,0,5/1/2016,"""Pre-Burn Fuel Removal; Piles""","""Smoke settled locally at the project site and moved easterly based on 20-foot winds""","""Handpiles composed of clean wood; consumed well.""",,,,,,,,,,,,,,,,,25,15,0,Ponderosa Pine,100,Other,6,Clean,8,8,8,Logs < 10 Inches,18.075,,,12.6525,5.4225,12.6525
11/7/2016,U.S. Forest Service,Payson,TNF0405B,Payson,100,100,100,N/A,100,(34.28856562665368; -111.19273608398436),3,180,17,13,,NFDRS,,,"""Piles""","""Remaining smoke was light due to ignitions wrapping up around 13:00.  Any smoke left at night was blown out by diurnal winds.""",,Ponderosa,A,,Black (Litter Type),2.92,0.41,0.15,5,2.75,0,0,0,3,1,2,2,,,,,,,,,,,,,18.35215009,0,18.35215009,12.84650507,5.505645028,12.84650507
12/7/2016,U.S. Forest Service,Payson,TNF0408P,Myrtle,100,100,100,N/A,0,(34.326551015955445; -111.18896740722653),12,240,8,17,,NFDRS,10,,"""Moist Litter and Duff; Piles""","""Smoke began to settle by 1500 and switch to a diurnal flow""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2016,U.S. Forest Service,Alpine,ASF140P,East Zone Piles (Alpine),100,100,100,N/A,100,(33.573; -109.41719999999998),8,5,9,16,,NFDRS,,,"""Piles""","""Smoke settled into low lying meadows in the area.""",,,,,,,,,,,,,,,,,,1,15,10,Douglas Fir,60,Other,6,Clean,10,6,8,Logs < 10 Inches,18.075,,,12.6525,5.4225,12.6525
3/12/2017,U.S. Forest Service,Safford,CNF411B,Paddy's River (Galiuro Firescape) ,2000,100,100,N/A,75,(32.59542958098019; -110.27179284667966),10,0,6,10,0,Measured,15,2/1/2017,"""Burn Before Green Up; Backing Fire; Mosaic / Jackpot Burning""","""lifted to 8000' dispersed to the northeast""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2017,U.S. Forest Service,Alpine,ASF140P,East Zone Piles (Alpine),100,100,100,N/A,100,(33.81178979052703; -109.18325880918837),24,120,5,12,,Measured,,,"""Piles""","""Piles were 90% consumed upon departure; so there should be very little diurnal smoke. ""","""Piles burned hot and quick with almost 100% consumption. """,,,,,,,,,,,,,,,,,5,35,20,Ponderosa Pine,50,Douglas Fir,2,Clean,10,5,10,Logs < 10 Inches,42.175,,,29.5225,12.6525,29.5225
11/1/2017,U.S. Forest Service,Alpine,ASF140P,East Zone Piles (Alpine),100,100,100,N/A,100,(33.811660178802775; -109.18334037820295),24,180,5,12,,Measured,,,"""Piles""","""There was very little diurnal smoke due to the intensity of the piles. What little smoke was produced; carried to the N-N/E and dissipated.""",,,,,,,,,,,,,,,,,,5,35,15,Ponderosa Pine,50,Douglas Fir,2,Clean,10,5,10,Logs < 10 Inches,42.175,,,29.5225,12.6525,29.5225
