BurnID,BurnName,Burn Type,Latitude,Longitude,AgencyOrCompany,TotalArea,TotalPileVolume,Burned?,Date1,Date2,Date3,Date4,Date5,Date6,Date7,LAT_PERMIT,LON_PERMIT
661,Pole Creek Rx,SMP-II,42.15111111,-110.6897222,USDA-USFS-Bridger-Teton NF-Kemmerer RD,5100,,Burned,3-Sep-10,3-Sep-10,4-Sep-10,4-Sep-10,5-Sep-10,6-Sep-10,6-Sep-10,42.15111111,-110.6897222
1561,Pole Creek Rx Burn,SMP-II,42.15111111,-110.6897222,USDA-USFS-Bridger-Teton NF-Kemmerer RD,2677,,Burned,7-Jun-14,8-Jun-14,,,,,,42.15111111,-110.6897222
1761,Pole Creek RX Burn,SMP-II,42.15,-110.69,USDA-USFS-Bridger-Teton NF-Kemmerer RD,1851,,,,,,,,,,42.15,-110.69
2017,Pole Creek Rx Burn,SMP-II,42.15,-110.69,USDA-USFS-Bridger-Teton NF-Kemmerer RD,1851,,,,,,,,,,42.15,-110.69
3125,Pole Creek RX,SMP-II,42.15,-110.69,USDA-USFS-Bridger-Teton NF-Kemmerer RD,1851,,,,,,,,,,42.15,-110.69
3325,Pole Creek RX,SMP-II,42.15,-110.69,USDA-USFS-Bridger-Teton NF-Kemmerer RD,1851,,,,,,,,,,42.15,-110.69
3408,Marking Pen Creek Slash Piles,SMP-II,42.15,-106.97,USDI-BLM-Rawlins Field Office,,180562,,,,,,,,,42.15,-106.97
3656,Marking Pen Creek Slash,SMP-II,42.15,-106.93,USDI-BLM-Rawlins Field Office,,151075,,,,,,,,,42.15,-106.93
1539,Sullivan Creek Slash Piles,SMP-II,42.14495556,-106.5180083,USDI-BLM-Rawlins Field Office,7,208260,,,,,,,,,42.14495556,-106.5180083
1876,Sullivan Creek Slash Piles,SMP-II,42.14,-106.52,USDI-BLM-Rawlins Field Office,7,208260,,,,,,,,,42.14,-106.52
3049,Sullivan Creek Slash Piles,SMP-II,42.14,-106.52,USDI-BLM-Rawlins Field Office,7,208260,,,,,,,,,42.14,-106.52
3222,Sullivan Creek Slash Piles,SMP-II,42.14,-106.52,USDI-BLM-Rawlins Field Office,12,165989,,,,,,,,,42.14,-106.52
1040,Airplane Park Slash Piles,SMP-II,42.12911944,-106.5001306,USDI-BLM-Rawlins Field Office,10,62000,Burned,5-Dec-12,13-Dec-12,,,,,,42.12911944,-106.5001306
1540,Airplane Park Slash Piles,SMP-II,42.12911944,-106.5001306,USDI-BLM-Rawlins Field Office,5,62000,,,,,,,,,42.12911944,-106.5001306
1114,Lovelace Prescribed Burn 2012,SMP-II,42.08,-104.99,Wyoming Game and Fish Department,20,,Burned,18-Mar-12,,,,,,,42.08,-104.99
654,Commissary Ranch Pile Burn,SMP-II,42.05327778,-110.5849167,USDI-BLM-Rock Springs Field Office,10,8000,,,,,,,,,42.05327778,-110.5849167
1787,Holmstrand CRP,SMP-II,42.02,-104.39,Wyoming Game and Fish Department,616,,Burned,3/14/2015,3/14/2015,,,,,,42.02,-104.39
1112,Horblit Prescribed Burn 2012,SMP-II,42.01,-105.07,Wyoming Game and Fish Department,40,,Burned,10-Mar-12,,,,,,,42.01,-105.07
3794,Commisary,SMP-II,42.01,-110.55,,,97600,,,,,,,,,42.01,-110.55
3037,Commissary Ranches,SMP-II,42.01,-110.55,USDI-BLM-Kemmerer Field Office,60,19200,,,,,,,,,42.01,-110.55
3227,Commissary Ranches,SMP-II,42.01,-110.55,USDI-BLM-Kemmerer Field Office,100,97600,,,,,,,,,42.01,-110.55
3426,Commissary Ranches RX,SMP-II,42.01,-110.55,USDI-BLM-Kemmerer Field Office,100,97600,Burned,12/11/2018,12/12/2018,12/13/2018,12/14/2018,,,,42.01,-110.55
3470,Commissary Ranches,SMP-II,42.01,-110.55,USDI-BLM-Kemmerer Field Office,100,97600,,,,,,,,,42.01,-110.55
873,Cokeville Kiosk,SMP-II,41.98341,-110.9335547,USDI-USFWS-Cokeville Meadows National Wildlife Refuge,90,,,,,,,,,,41.98341,-110.9335547
1093,Springer WHMA 2012,SMP-II,41.878264,-104.2958015,Wyoming Game and Fish Department,360,,Burned,15-Mar-12,16-Mar-12,21-Mar-12,,,,,41.878264,-104.2958015
730,Springer WHMA 2011,SMP-II,41.8637189,-104.2957204,Wyoming Game and Fish Department,680,,Burned,28-Mar-11,,,,,,,41.8637189,-104.2957204
2009,Springer WHMA 2016,SMP-II,41.86,-104.28,Wyoming Game and Fish Department,280,,Burned,3/12/2016,,,,,,,41.86,-104.28
3490,Horse Creek,SMP-II,41.82,-110.53,USDA-USFS-Uinta-Wasatch-Cache NF-Evanston-Mountain View RD,250,942477,,,,,,,,,41.82,-110.53
3793,Bear River SFA Pile,SMP-II,41.7,-111.02,,,648586,,,,,,,,,41.7,-111.02
3308,Bear River SFA Conifer Encroachment Pile Burns,SMP-II,41.7,-111.02,USDI-BLM-Kemmerer Field Office,213,648585,Burned,3/6/2018,3/7/2018,12/4/2018,12/5/2018,12/6/2018,12/7/2018,,41.7,-111.02
3464,Bear River SFA,SMP-II,41.7,-111.02,USDI-BLM-Kemmerer Field Office,213,648586,,,,,,,,,41.7,-111.02
1629,Upper Separation Creek  Prescribed Burn,SMP-II,41.6301528,-107.3897194,USDI-BLM-Rawlins Field Office,409,,,,,,,,,,41.6301528,-107.3897194
794,Upper Separation Creek Prescribed Burn,SMP-II,41.63015278,-107.3897194,USDI-BLM-High Desert District (Rawlins Field Office),2265,,,,,,,,,,41.63015278,-107.3897194
1439,Upper Separation Creek Prescribed Burn,SMP-II,41.63015278,-107.3897194,USDI-BLM-High Desert District (Rawlins Field Office),2265,,,,,,,,,,41.63015278,-107.3897194
2018,Iron Mountain Rx Burn – Limestone Ridge Unit,SMP-II,41.62,-105.33,USDI-BLM-Rawlins Field Office,650,,Burned,4/14/2016,,10/26/2017,10/27/2016,,,,41.62,-105.33
1125,Iron Mountain,SMP-II,41.6061472,-105.3168133,USDI-BLM-Rawlins Field Office,1100,,,,,,,,,,41.6061472,-105.3168133
610,Iron Mountain,SMP-II,41.6061472,-105.3168133,USDI-BLM-Rawlins Field Office,2700,,Burned,14-Apr-10,15-Apr-10,,,,,,41.6061472,-105.3168133
909,Iron Mountain,SMP-II,41.6061455,-105.3361867,USDI-BLM-Rawlins Field Office,1100,,,,,,,,,,41.6061455,-105.3361867
1795,Middle Canyon Rx Burn,SMP-II,41.59,-105.3,USDI-BLM-Rawlins Field Office,3640,,,,,,,,,,41.59,-105.3
1427,Montgomery Pasture,SMP-II,41.56892222,-107.5195556,USDI-BLM-Rawlins Field Office,2089,,,,,,,,,,41.56892222,-107.5195556
1628,Montgomery Pasture,SMP-II,41.5689222,-107.5195556,USDI-BLM-Rawlins Field Office,2089,,Burned,17-Sep-14,18-Sep-14,23-Sep-14,24-Sep-14,25-Sep-14,26-Sep-14,,41.5689222,-107.5195556
1660,White Rocks Community Pile,SMP-II,41.555306,-106.306917,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,20,3280,Burned,19-Nov-14,,,,,,,41.555306,-106.306917
1452,White Rocks Community Slash Pile Burning,SMP-II,41.55525556,-106.3075139,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,20,7241,,,,,,,,,41.55525556,-106.3075139
1195,White Rocks Road Clearing Slash Pile Burning,SMP-II,41.54576111,-106.3082917,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,2,2290,Burned,13-Dec-12,,,,,,,41.54576111,-106.3082917
1661,White Rocks unit 3&7,SMP-II,41.544333,-106.310556,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,34,19655,Burned,19-Dec-14,,,,,,,41.544333,-106.310556
1877,White Rocks Fuels,SMP-II,41.54,-106.31,USDA-USFS-Bighorn NF-Medicine Wheel/Paintrock RD,,122138,Burned,11/19/2015,,,,,,,41.54,-106.31
3028,White Rock Fuels,SMP-II,41.54,-106.31,,82,1473,Burned,12/6/2016,,,,,,,41.54,-106.31
3601,East Double Eight Timber Sale Slash Pile Burn,SMP-II,41.53,-106.38,USDI-BLM-Rawlins Field Office,77,58316,,,,,,,,,41.53,-106.38
558,Bow River Camp Ground,SMP-II,41.52539722,-106.3889361,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,10,7860,Burned,9-Oct-09,3-Nov-09,,,,,,41.52539722,-106.3889361
3285,Double Eight Timber,SMP-II,41.52,-106.38,USDI-BLM-Rawlins Field Office,,91891,,,,,,,,,41.52,-106.38
1705,Finn Creek Salvage Sale Slash Pile Burn,SMP-II,41.513056,-106.454444,Wyoming State Forestry Division,,65000,Burned,17-Dec-14,,,,,,,41.513056,-106.454444
559,Deep Creek Camp Ground,SMP-II,41.45788333,-106.2730194,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,20,33280,,,,,,,,,41.45788333,-106.2730194
1653,NFSR 100,SMP-II,41.42,-106.47,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,97,34272,,,,,,,,,41.42,-106.47
3565,FSR 100 Piles,SMP-II,41.42,-106.38,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,,47100,Burned,11/15/2019,12/13/2019,,,,,,41.42,-106.38
1442,100 Road Hazard Tree Slash Pile Burning,SMP-II,41.41691667,-106.4242333,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,62,16370,,,,,,,,,41.41691667,-106.4242333
1208,Lincoln Park Camp Ground Pile Burning,SMP-II,41.37403333,-106.5137639,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,1,347,Burned,24-Oct-12,,,,,,,41.37403333,-106.5137639
550,Lincoln Park Campground Slash Pile Burning,SMP-II,41.37385833,-106.5134,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,5,1600,,,,,,,,,41.37385833,-106.5134
1624,Sugarloaf/Brooklyn Lake Piles,SMP-II,41.36305556,-106.2688889,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,10,7863,,,,,,,,,41.36305556,-106.2688889
786,Bald Mountain/Mill Creek,SMP-II,41.36015556,-106.1168972,USDA-USFS-Medicine Bow-Routt NF-Laramie RD,,,,,,,,,,,41.36015556,-106.1168972
1116,Bald Mountain/Mill Creek,SMP-II,41.36015556,-106.1168972,USDA-USFS-Medicine Bow-Routt NF-Laramie RD,110,,,,,,,,,,41.36015556,-106.1168972
899,South Brush Campground Slash Pile Burning,SMP-II,41.34446111,-106.4984083,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,10,6144,,,,,,,,,41.34446111,-106.4984083
634,South Brush Campground Slash Pile Burning,SMP-II,41.34446111,-106.4984083,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,10,107000,Burned,29-Oct-09,30-Oct-09,15-Nov-10,,,,,41.34446111,-106.4984083
546,South Brush Campground Slash Pile Burning,SMP-II,41.34446111,-106.4984083,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,10,207000,,,,,,,,,41.34446111,-106.4984083
931,200 Road Hazard Tree Slash Pile Burning,SMP-II,41.34375833,-106.5114139,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,17,8595,,,,,,,,,41.34375833,-106.5114139
1196,200 Road Hazard Tree Slash Pile Burning,SMP-II,41.34375833,-106.5114139,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,17,8595,Burned,14-Nov-12,,,,,,,41.34375833,-106.5114139
548,Brush Creek Visitor Center Slash Pile Burning,SMP-II,41.34294444,-106.5250611,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,5,43000,,,,,,,,,41.34294444,-106.5250611
1445,Brush Creek Slash Pile Burning,SMP-II,41.34162222,-106.5230806,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,1,471,,,,,,,,,41.34162222,-106.5230806
1387,Bald Mountain Rx,SMP-II,41.33972222,-106.1061111,USDA-USFS-Medicine Bow-Routt NF-Laramie RD,110,,,,,,,,,,41.33972222,-106.1061111
1592,Snowy Range Slash Pile Burning 2,SMP-II,41.33883611,-106.5225056,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Brush Creek/Hayden RD,1,1650,,,,,,,,,41.33883611,-106.5225056
905,South Brush Work Center Slash Pile Burning,SMP-II,41.33353056,-106.5179694,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,30,35342,Burned,14-Nov-11,,,,,,,41.33353056,-106.5179694
930,School Bus Turn-around Slash Pile Burning,SMP-II,41.33353056,-106.5179694,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,30,35342,Burned,14-Nov-11,,,,,,,41.33353056,-106.5179694
624,Sled Hill Trailhead Pile Burning,SMP-II,41.333525,-106.5184667,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,2,1440,,,,,,,,,41.333525,-106.5184667
1446,French Creek Timber Sale Slash Pile Burning,SMP-II,41.33098889,-106.5070806,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,224,20627,,,,,,,,,41.33098889,-106.5070806
677,Morgan Creek,SMP-II,41.33055556,-107.2794444,USDI-BLM-Rawlins Field Office,2000,,Burned,25-Aug-10,26-Aug-10,,,,,,41.33055556,-107.2794444
898,Morgan Creek,SMP-II,41.33055556,-107.2794444,USDI-BLM-High Desert District (Rawlins Field Office),500,,,,,,,,,,41.33055556,-107.2794444
1354,Highway 130-1 Hazard Tree Slash Pile Burning,SMP-II,41.33011111,-106.5161556,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,20,22656,Burned,29-Jan-13,,,,,,,41.33011111,-106.5161556
1656,Ryan Park North,SMP-II,41.33,-106.51,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,3,1221,,,,,,,,,41.33,-106.51
3223,Mill Creek Slash Piles,SMP-II,41.33,-107.22,USDI-BLM-Rawlins Field Office,38,12828,,,,,,,,,41.33,-107.22
3284,Mill Creek,SMP-II,41.33,-107.22,USDI-BLM-Rawlins Field Office,38,12828,,,,,,,,,41.33,-107.22
622,Ryan Park Snowmobile Parking Slash Pile Burning,SMP-II,41.3267,-106.4958972,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,3,7776,,,,,,,,,41.3267,-106.4958972
544,Ryan Park Snowmobile Parking Slash Pile Burning,SMP-II,41.3267,-106.4958972,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,10,32000,,,,,,,,,41.3267,-106.4958972
906,Snow Survey Cabin Slash Pile Burning,SMP-II,41.32636111,-106.3780944,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,5,15707,Burned,17-Oct-11,,,,,,,41.32636111,-106.3780944
1206,Snow Survey Cabin Slash Pile Burning,SMP-II,41.32636111,-106.3780944,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,1,1375,Burned,24-Oct-12,,,,,,,41.32636111,-106.3780944
633,Snow Survey Cabin Slash Pile Burning,SMP-II,41.32636111,-106.3780944,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,5,30000,,,,,,,,,41.32636111,-106.3780944
1652,HWY 130,SMP-II,41.325979,-106.466539,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,2,410,Burned,18-Dec-14,,,,,,,41.325979,-106.466539
623,Ryan Park Campground Slash Pile Burning,SMP-II,41.325825,-106.49185,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,5,42240,Burned,15-Nov-10,,,,,,,41.325825,-106.49185
545,Ryan Park Camground Slash Pile Burning,SMP-II,41.325825,-106.49185,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,31,156000,,,,,,,,,41.325825,-106.49185
1402,Red Wash Cattails Rx Burn,SMP-II,41.32518056,-107.7683361,USDI-BLM-Rawlins Field Office,328,,,,,,,,,,41.32518056,-107.7683361
1448,Highway 130 Slash Pile Burning,SMP-II,41.32301389,-106.4573056,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,161,65751,,,,,,,,,41.32301389,-106.4573056
1655,Ryan Park North,SMP-II,41.321319,-106.49,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,4,19,,,,,,,,,41.321319,-106.49
1450,Ryan Park North Stewardship Slash Pile Burning,SMP-II,41.31394722,-106.4958722,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,62,8782,,,,,,,,,41.31394722,-106.4958722
1204,Silver Lake Campground Slash Pile Burning,SMP-II,41.31135,-106.3597639,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,50,19473,Burned,24-Oct-12,,,,,,,41.31135,-106.3597639
1590,Divide Peak Prescribed Burn,SMP-II,41.31020278,-107.1553278,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Brush Creek/Hayden RD,876,,,,,,,,,,41.31020278,-107.1553278
3825,Divide Peak #1,SMP-II,41.31,-107.16,,876,,,,,,,,,,41.31,-107.16
3347,Divide Peak #1 Prescribed Burn,SMP-II,41.31,-107.16,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Brush Creek/Hayden RD,876,,,,,,,,,,41.31,-107.16
3677,Divide Peak,SMP-II,41.31,-107.16,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Brush Creek/Hayden RD,876,,,,,,,,,,41.31,-107.16
1805,Divide Peak Prescribed Burn,SMP-II,41.31,-107.16,"USDA Forest Service, Brush Creek/Hayden Ranger District",876,,,,,,,,,,41.31,-107.16
2024,Divide Peak #1 Prescribed Burn,SMP-II,41.31,-107.16,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Brush Creek/Hayden RD,876,,Burned,4/14/2016,,,,,,,41.31,-107.16
3148,Divide Peak #1 Prescribed Burn,SMP-II,41.31,-107.16,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Brush Creek/Hayden RD,876,,,,,,,,,,41.31,-107.16
1591,Snowy Range Slash Pile Burning 1,SMP-II,41.30631389,-106.4786833,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Brush Creek/Hayden RD,1,1675,,,,,,,,,41.30631389,-106.4786833
3533,Divide Peak #1,SMP-II,41.3,-107.18,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Brush Creek/Hayden RD,300,,Burned,11/19/2019,,,,,,,41.3,-107.18
650,Waste Water Plant Site Burn,SMP-II,41.28710278,-111.0044444,"City of Evanston, WY",,33426,,,,,,,,,41.28710278,-111.0044444
575,Jack Creek Campground Slash Pile Burning,SMP-II,41.28461944,-107.1208028,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,10,57000,,,,,,,,,41.28461944,-107.1208028
631,Jack Creek Campground Slash Pile Burning,SMP-II,41.28461944,-107.1208028,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,10,16000,Burned,26-Oct-10,,,,,,,41.28461944,-107.1208028
627,Upper Tie Hack Trailhead Slash Pile Burning,SMP-II,41.28295833,-106.4599333,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,1,1296,Burned,13-Nov-09,,,,,,,41.28295833,-106.4599333
690,Jack Creek Timber Sale BD Slash Pile Burning,SMP-II,41.28256111,-107.1114028,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,42,396000,Burned,19-Nov-10,,,,,,,41.28256111,-107.1114028
632,Lower French Creek Trailhead Slash Pile Burning,SMP-II,41.28066111,-106.3474944,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,2,750,Burned,10-Nov-10,,,,,,,41.28066111,-106.3474944
933,Jack Creek Work Center & Access Road Pile Burning,SMP-II,41.27405278,-107.1020722,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,10,1884,,,,,,,,,41.27405278,-107.1020722
626,Jack Creek Workcenter Slash Pile Burning,SMP-II,41.27366389,-107.1091333,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,10,17740,Burned,5-Nov-09,,,,,,,41.27366389,-107.1091333
1715,Pole Mtn Vegetation Project phase 1,SMP-II,41.26,-105.31,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,160,,Burned,2/20/2015,3/9/2015,6/18/2015,,,,,41.26,-105.31
1947,Pole Mtn Vegetation Project phase 3,SMP-II,41.26,-105.31,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,320,,Burned,5/12/2016,6/9/2016,6/10/2016,6/15/2016,6/16/2016,,,41.26,-105.31
1620,Pole Mtn Vegetation Project phase 1,SMP-II,41.2575,-105.3102778,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,80,,,,,,,,,,41.2575,-105.3102778
1619,Pole Mtn Piles,SMP-II,41.2530556,-105.4152778,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,10,46119,,,,,,,,,41.2530556,-105.4152778
1332,Pole Mountain Piles,SMP-II,41.25305556,-105.4152778,USDA-USFS-Medicine Bow-Routt NF-Laramie RD,35,40286,,,,,,,,,41.25305556,-105.4152778
1714,Pole Mtn Piles,SMP-II,41.25,-105.42,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,10,46119,Burned,11/24/2015,,,,,,,41.25,-105.42
3406,Corral Creek Slash Piles,SMP-II,41.25,-106.57,USDI-BLM-Rawlins Field Office,5,39122,,,,,,,,,41.25,-106.57
1444,452 Road Hazard Tree Slash Pile Burning,SMP-II,41.24661389,-107.1635139,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,116,71674,,,,,,,,,41.24661389,-107.1635139
625,Deep Jack Trail Head,SMP-II,41.24519722,-107.1166361,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,2,2000,Burned,26-Oct-10,,,,,,,41.24519722,-107.1166361
1875,Dirtyman Creek Slash Piles,SMP-II,41.24,-107.2,USDI-BLM-Rawlins Field Office,650,453240,,,,,,,,,41.24,-107.2
3061,Dirtyman Creek/Hansen Timber Sale Slash Piles,SMP-II,41.24,-107.2,USDI-BLM-Rawlins Field Office,,368093,Burned,12/14/2016,12/20/2016,,,,,,41.24,-107.2
1266,Dirtyman Creek Slash Piles,SMP-II,41.23574111,-107.1951275,USDI-BLM-Rawlins Field Office,650,453240,Burned,20-Dec-12,,,,,,,41.23574111,-107.1951275
1536,Dirtyman Creek Slash Piles,SMP-II,41.23574111,-107.1951275,USDI-BLM-Rawlins Field Office,650,453240,,,,,,,,,41.23574111,-107.1951275
686,Sourdough Gravel Pit Slash Pile Burning,SMP-II,41.23291111,-106.418025,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,3,150000,,,,,,,,,41.23291111,-106.418025
1654,NFSR500,SMP-II,41.23,-106.41,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,149,58927,,,,,,,,,41.23,-106.41
552,Transfer Park Slash Pile Burning,SMP-II,41.22963056,-106.475925,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,1,1000,,,,,,,,,41.22963056,-106.475925
1449,Recreation Residence Slash Pile Burning,SMP-II,41.22915833,-106.4765694,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,1,765,,,,,,,,,41.22915833,-106.4765694
629,French Creek Campground Slash Pile Burning,SMP-II,41.22603333,-106.4809278,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,2,2048,Burned,26-Oct-10,,,,,,,41.22603333,-106.4809278
1541,School Creek Slash Piles,SMP-II,41.22408611,-106.536775,USDI-BLM-Rawlins Field Office,1,208260,,,,,,,,,41.22408611,-106.536775
1859,500 Road,SMP-II,41.22,-106.25,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,20,9233,Burned,11/25/2015,,,,,,,41.22,-106.25
1873,School Creek Slash Piles,SMP-II,41.22,-106.54,USDI-BLM-Rawlins Field Office,2,150468,Burned,12/1/2015,,,,,,,41.22,-106.54
3566,FSR500,SMP-II,41.22,-106.38,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,,13040,Burned,11/25/2019,,,,,,,41.22,-106.38
3020,Deep Creek Salvage Sale Slash Pile Burn,SMP-II,41.21,-107.2,Wyoming State Forestry Division,,300000,Burned,11/23/2016,,,,,,,41.21,-107.2
3063,Teddy Creek Timber Sale Slash Piles,SMP-II,41.21,-106.92,USDI-BLM-Rawlins Field Office,,91891,Burned,12/19/2016,12/20/2016,,,,,,41.21,-106.92
3116,Currant Creek Ridge RX,SMP-II,41.21,-109.44,USDI-BLM-Rock Springs Field Office,300,105000,,,,,,,,,41.21,-109.44
3117,Lousy George Spring HFR RX,SMP-II,41.21,-109.44,USDI-BLM-Rock Springs Field Office,1000,40,Burned,11/7/2017,,,,,,,41.21,-109.44
3291,Currant Creek Ridge RX,SMP-II,41.21,-109.44,USDI-BLM-Rock Springs Field Office,300,,,,,,,,,,41.21,-109.44
1626,Rob Roy Piles,SMP-II,41.20777778,-106.2652778,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,50,39955,Burned,18-Nov-14,19-Nov-14,,,,,,41.20777778,-106.2652778
3113,Teddy Creek Timber Sale Slash Piles,SMP-II,41.2,-106.9,USDI-BLM-Rawlins Field Office,,91891,,,,,,,,,41.2,-106.9
3233,School Creek Slash Piles,SMP-II,41.2,-106.52,USDI-BLM-Rawlins Field Office,2,150468,,,,,,,,,41.2,-106.52
1709,Currant Creek Ridge Juniper,SMP-II,41.19,-109.45,USDI-BLM-Rock Springs Field Office,320,157079,Burned,11/4/2015,11/12/2015,11/16/2015,,,,,41.19,-109.45
3029,Hell Canyon,SMP-II,41.19,-107.29,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,,24000,Burned,12/1/2016,,,,,,,41.19,-107.29
3224,Hell Canyon,SMP-II,41.19,,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Brush Creek/Hayden RD,,65000,Burned,11/7/2017,11/8/2017,,,,,,41.19,
532,Deep Creek,SMP-II,41.1850817,-107.4690742,USDI-BLM-Rawlins Field Office,1500,,,,,,,,,,41.1850817,-107.4690742
1712,2015 North WUI Units,SMP-II,41.18,-106.13,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,337,,,,,,,,,,41.18,-106.13
2015,2015 North WUI Units,SMP-II,41.18,-106.13,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,337,,,,,,,,,,41.18,-106.13
3040,Teddy Creek Salvage Sale Slash Pile Burn,SMP-II,41.18,-106.96,Wyoming State Forestry Division,,70000,,,,,,,,,41.18,-106.96
3230,Highway 70 Roadside Piles,SMP-II,41.18,-106.9,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,,45000,Burned,11/8/2017,11/13/2017,,,,,,41.18,-106.9
3231,Soldier Summit#1 Piles,SMP-II,41.18,-106.9,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Parks RD,,13000,,,,,,,,,41.18,-106.9
3396,Green Ridge Piles,SMP-II,41.18,-107.28,,,,,,,,,,,,41.18,-107.28
3564,Green Ridge Piles,SMP-II,41.18,-107.28,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,,13040,,,,,,,,,41.18,-107.28
1201,801 Road Hazard Tree Slash Pile Burning,SMP-II,41.17909444,-107.2153833,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,82,28826,Burned,10-Nov-12,,,,,,,41.17909444,-107.2153833
