name,burn_date,agency,unit,total_acres,black_acres,clearing_index,tons_pm,tons_voc,tons_nox,tons_elC,tons_orC,no_burn,reason_no_burn,approval_type,lat,lng,county,elevation,airshed,class1,nonattainment,fuel_types,added_on,start_time,end_time,piles,public_interest,daytime,nighttime,status,Pile Acres,FM1 Grass Acres,FM2 Timber Und. Acres,FM3 Tall Grass Acres,FM4 Low Brush Acres,FM5 Tall Brush Acres,FM6 PJ Acres,FM8 Timber Litter Acres,FM9 Hard. Litter Acres,FM10 Timber Acres,FM11 Slash Acres
Blue Fly,6/25/2019,USFS,Dixie NF Pine Valley,131,131,1000,11.09,65.46,5.33,3.25,7.85,0,Today's acres completed,,37.605,-112.263,Garfield,7800,"16 - Above 6,500 feet
",0,0,Hardwood Litter,6/26/2019,9:00,14:00,,High,Good,Fair,Approved,,,,,,,,131,,,
South Monroe,6/20/2019,USFS,Fishlake NF Richfield,1500,1500,100,219.42,1294.99,105.43,64.22,155.2,0,Today's acres completed,,38.392,-112.043,Piute,8000,"16 - Above 6,500 feet
",0,0,Timber,6/22/2019,12:55,18:00,,Moderate,Good,Good,Approved,,,,,,,,,,1500,
South Monroe,6/19/2019,USFS,Fishlake NF Richfield,40,40,1000,6.18,36.46,2.97,1.81,4.37,0,Today's acres completed,,38.392,-112.043,Piute,8000,"16 - Above 6,500 feet
",0,0,Timber,6/22/2019,13:45,16:30,,None,Good,Good,Approved,,,,,,,,,,30,
South Monroe,6/13/2019,USFS,Fishlake NF Richfield,50,50,1000,8.13,47.98,3.91,2.38,5.75,0,Today's acres completed,,38.392,-112.043,Piute,8000,"16 - Above 6,500 feet
",0,0,Timber,6/15/2019,14:00,17:30,,None,Good,Good,Approved,,,,,,,,,,25,
Pretty Tree Bench-Grimes Creek,6/13/2019,USFS,Dixie NF Cedar City,35,35,1000,1.6,9.44,0.77,0.47,1.13,0,Today's acres completed,,37.961,-111.55,Garfield,8000,"16 - Above 6,500 feet
",0,0,Hardwood Litter,6/14/2019,9:00,16:00,,Low,Good,Moderate,Approved,,,,,,,,,35,,
Pretty Tree Bench-Grimes Creek,6/13/2019,USFS,Dixie NF Cedar City,35,35,1000,1.6,9.44,0.77,0.47,1.13,0,Today's acres completed,,37.961,-111.55,Garfield,8000,"16 - Above 6,500 feet
",0,0,Hardwood Litter,6/14/2019,9:00,16:00,,Low,Good,Moderate,Approved,,,,,,,,,35,,
South Monroe,6/12/2019,USFS,Fishlake NF Richfield,50,50,930,7.97,47.01,3.83,2.33,5.63,0,Today's acres completed,,38.392,-112.043,Piute,8000,"16 - Above 6,500 feet
",0,0,Timber,6/12/2019,15:00,18:30,,Low,Good,Good,Approved,,,,,,,,,,30,
South Monroe,6/11/2019,USFS,Fishlake NF Richfield,50,50,900,7.31,43.17,3.51,2.14,5.17,0,Today's acres completed,,38.392,-112.043,Piute,8000,"16 - Above 6,500 feet
",0,0,Timber,6/12/2019,14:00,16:00,,Low,Good,Good,Approved,,,,,,,,,,50,
D1 Ponderosa,6/7/2019,USFS,Ashley NF East Zone,1500,1500,1040,94.43,531.86,45.04,26.95,67.48,0,Today's acres completed,,40.876,-109.517,Daggett,8000,"16 - Above 6,500 feet
",0,0,Timber,6/10/2019,14:00,13:00,,Extreme,Good,Poor,Approved,,240,900,,,,,,,,185
Sawyer Point,6/4/2019,USFS,Dixie NF Cedar City,130,130,1000,16.54,97.59,7.95,4.84,11.7,0,Today's acres completed,,37.536,-112.52,Iron,7090,"16 - Above 6,500 feet
",0,0,Light Slash,6/5/2019,10:00,16:00,,Moderate,Good,Moderate,Approved,,,,,,,,,,,130
parleys summit,5/19/2019,State,Northeastern Area,1,1,1050,0.06,0.33,0.03,0.02,0.04,0,Today's acres completed,,40.748,-111.595,Summit,6671,"16 - Above 6,500 feet
",0,0,Light Slash,5/20/2019,10:00,16:00,,Moderate,Poor,Moderate,Approved,,,,,,,,,,,1
Rainbow Point Piles,5/22/2019,NPS,Utah NPS Units,0,10,1000,1.7,10.04,0.82,0.5,1.2,0,Today's acres completed,,37.474,-112.24,Kane,9035,"16 - Above 6,500 feet
",1,0,Short Grass,5/20/2019,9:00,16:00,,None,Poor,Poor,Approved,,,,,,,,,,1,2
Ahlstrom Hollow,5/16/2019,USFS,Dixie NF Powell,2,2,1000,0.29,1.73,0.14,0.09,0.21,0,Today's acres completed,,37.688,-112.257,Garfield,7900,"16 - Above 6,500 feet
",1,0,Hardwood Litter,5/17/2019,10:00,16:00,,High,Moderate,Fair,Approved,,,,,,,,,,2,
D1 Ponderosa,5/15/2019,USFS,Ashley NF East Zone,0,100,1040,4.23,24.97,2.03,1.24,2.99,0,Today's acres completed,,40.876,-109.517,Daggett,8000,"16 - Above 6,500 feet
",0,0,Timber,5/16/2019,9:00,16:00,,High,Poor,Fair,Approved,,,80,,,,19,,,1,
Johnson Creek â€“ Nizhoni RX,5/22/2019,USFS,Manti-La Sal South Zone,0,150,1050,7.16,42.23,3.44,2.09,5.06,0,Today's acres completed,,37.778,-109.546,San Juan,7200,"16 - Above 6,500 feet
",0,0,Hardwood Litter,5/16/2019,9:00,16:00,,High,Poor,Fair,Approved,,,,,,,25,,125,,
Harold Crane Soverign Lands Phragmite RX,5/15/2019,State,Bear River Area,350,350,1000,78.19,149.82,5.44,6.71,71.47,0,Today's acres completed,,41.358,-112.181,Box Elder,4200,1 - N. West Desert,0,0,Tall Grass,5/16/2019,9:00,16:00,,None,Moderate,Good,Approved,,,,,,350,,,,,
D1 Ponderosa,5/13/2019,USFS,Ashley NF East Zone,40,40,1040,4.16,14.58,1.07,0.73,3.43,0,Today's acres completed,,40.876,-109.517,Daggett,8000,"16 - Above 6,500 feet
",0,0,Timber,5/14/2019,11:00,17:00,,Moderate,Good,Fair,Approved,,10,,,,10,,20,,,
Wray Mesa,5/13/2019,State,Southeastern Area,24,24,500,0.95,5.63,0.46,0.28,0.67,0,Today's acres completed,,38.323,-109.219,San Juan,7000,"15 - San Juan R.
",0,0,Light Slash,5/14/2019,9:00,16:00,,None,Good,Good,Approved,,,,,,,24,,,,
Pack Creek,5/13/2019,State,Southeastern Area,0,5,500,0.2,1.17,0.1,0.06,0.14,0,Entire project is completed,,38.45,-109.41,San Juan,7500,"15 - San Juan R.
",0,0,Medium Slash,5/14/2019,9:00,16:00,,None,Poor,Good,Approved,,,,,,,5,,,,
D1 Ponderosa,5/12/2019,USFS,Ashley NF East Zone,0,87,1000,12.19,45.22,3.1,2.18,10.01,0,Today's acres completed,,40.876,-109.517,Daggett,8000,"16 - Above 6,500 feet
",0,0,Timber,5/14/2019,9:00,16:00,,Low,Poor,Poor,Approved,,,,,,30,,50,,,
D1 Ponderosa,5/3/2019,USFS,Ashley NF East Zone,0,353,940,30.81,55.79,4.1,3.11,27.7,0,Today's acres completed,,40.876,-109.517,Daggett,8000,"16 - Above 6,500 feet
",0,0,Timber,5/13/2019,9:00,16:00,,Low,Poor,Poor,Approved,,240,,,,113,,,,,
Rainbow Point Piles,5/13/2019,NPS,Utah NPS Units,0,20,1000,1.59,9.38,0.76,0.47,1.12,0,Today's acres completed,,37.474,-112.24,Kane,9035,"16 - Above 6,500 feet
",1,0,Short Grass,5/10/2019,9:00,16:00,,None,Poor,Good,Approved,,,,,,,,,,,
Rainbow Point Piles,5/13/2019,NPS,Utah NPS Units,0,20,1000,1.59,9.38,0.76,0.47,1.12,0,Today's acres completed,,37.474,-112.24,Kane,9035,"16 - Above 6,500 feet
",1,0,Short Grass,5/10/2019,9:00,16:00,,None,Poor,Good,Approved,,,,,,,,,,,
Pine Valley District Piles,5/7/2019,USFS,Dixie NF Cedar City,15,15,1000,1.91,11.26,0.92,0.56,1.35,0,Today's acres completed,,37.386,-113.353,Washington,5200,"16 - Above 6,500 feet
",0,0,Medium Slash,5/8/2019,9:00,16:00,,None,Good,Poor,Approved,,,,,,,,,,,15
Fremont River Slash Pile,5/2/2019,USFS,Fishlake NF Richfield,20,20,1000,1.21,7.12,0.58,0.35,0.85,0,Today's acres completed,,38.648,-111.671,Sevier,6500,"16 - Above 6,500 feet
",0,0,Light Slash,5/8/2019,10:00,15:00,,Low,Good,Good,Approved,,,,,,,,,,,
Zion Piles,5/8/2019,NPS,Utah NPS Units,0,8,590,0.13,0.75,0.06,0.04,0.09,0,Today's acres completed,,37.216,-112.975,Washington,3900,"16 - Above 6,500 feet
",1,0,Light Slash,5/3/2019,9:00,16:00,,None,Poor,Fair,Approved,,,,,,,,,,,8
Fremont River Slash Pile,4/30/2019,USFS,Fishlake NF Richfield,10,10,1000,0.12,0.68,0.06,0.03,0.08,0,Today's acres completed,,38.648,-111.671,Sevier,6500,"16 - Above 6,500 feet
",0,0,Light Slash,5/1/2019,9:30,11:00,,Moderate,Good,Good,Approved,,,,,,,,,,,10
D1 Ponderosa,4/29/2019,USFS,Ashley NF East Zone,0,20,1000,0.83,4.87,0.4,0.24,0.58,0,Today's acres completed,,40.876,-109.517,Daggett,8000,"16 - Above 6,500 feet
",0,0,Timber,4/30/2019,9:00,16:00,,Low,Poor,Poor,Approved,,,20,,,,,,,,
Devils Broadcast,4/25/2019,USFS,Manti-La Sal South Zone,44,44,710,3.73,21.99,1.79,1.09,2.64,0,Today's acres completed,,37.737,-109.408,San Juan,7000,"16 - Above 6,500 feet
",0,0,Closed Timber Litter,4/26/2019,10:00,15:00,,Moderate,Good,Fair,Approved,,,,,,,,44,,,
Cache Piles,4/24/2019,State,Bear River Area,5,5,800,0.89,5.28,0.43,0.26,0.63,1,Other reason (explain in comment),,41.764,-111.705,Cache,6000,"16 - Above 6,500 feet
",0,1,Medium Slash,4/25/2019,13:30,16:00,,None,Moderate,Poor,Approved,,,,,,,,,,,
D1 Ponderosa,4/23/2019,USFS,Ashley NF East Zone,0,0,1040,,,,,,1,Not in prescription,,40.876,-109.517,Daggett,8000,"16 - Above 6,500 feet
",0,0,Timber,4/24/2019,14:00,14:00,,None,Good,Fair,Approved,,0,0,0,0,0,0,0,0,0,0
Cedar City Piles,4/23/2019,USFS,Dixie NF Cedar City,165,165,910,1.31,7.74,0.63,0.38,0.93,0,Today's acres completed,,37.545,-112.646,Iron,7300,"16 - Above 6,500 feet
",0,0,Medium Slash,4/24/2019,9:00,13:00,,None,Good,Good,Approved,,,,,,,,,,,
Zion Piles,4/18/2019,NPS,Utah NPS Units,0.25,0,901,0,0,0,0,0,TRUE,Clearing Index too low,,37.216,-112.975,Washington,3900,"16 - Above 6,500 feet
",TRUE,FALSE,"[""Light Slash""]",4/19/2019,9:00,11:00,,,Good,Fair,Approved,0,,,,,,,,,,
Fremont River Slash Pile,4/17/2019,USFS,Fishlake NF Richfield,50,50,1000,0.58,3.4,0.28,0.17,0.41,0,Today's acres completed,,38.648,-111.671,Sevier,6500,"16 - Above 6,500 feet
",0,0,Light Slash,4/17/2019,9:30,13:30,,High,Poor,Moderate,Approved,,,,,,,,,,,50
Fremont River Slash Pile,4/16/2019,USFS,Fishlake NF Richfield,20,20,1000,0.23,1.36,0.11,0.07,0.16,0,Today's acres completed,,38.648,-111.671,Sevier,6500,"16 - Above 6,500 feet
",0,0,Light Slash,4/15/2019,9:00,16:00,,High,Poor,Good,Approved,,,,,,,,,,,20
Fremont River Slash Pile,4/11/2019,USFS,Fishlake NF Richfield,40,40,1000,0.46,2.72,0.22,0.13,0.33,0,Today's acres completed,,38.648,-111.671,Sevier,6500,"16 - Above 6,500 feet
",0,0,Light Slash,4/11/2019,10:00,15:30,,Moderate,Good,Good,Approved,,,,,,,,,,,40
Bear River Wetlands,4/8/2019,FWS,Rocky/Basin Refuges,28,28,690,0.7,0.93,0.29,0.12,0.58,0,Today's acres completed,,41.507,-112.069,Box Elder,4200,1 - N. West Desert,0,1,Tall Grass,4/10/2019,9:00,18:00,,Moderate,Good,Good,Approved,,10,,18,,,,,,,
Fremont River Slash Pile,4/7/2019,USFS,Fishlake NF Richfield,0,,750,,,,,,1,Other reason (explain in comment),,38.648,-111.671,Sevier,6500,"16 - Above 6,500 feet
",0,0,Light Slash,4/8/2019,9:00,16:00,,None,Poor,Poor,Approved,,,,,,,,,,,
Beaver Ranger District Slash Piles,4/4/2019,USFS,Fishlake NF Beaver,15,15,720,1.61,9.5,0.77,0.47,1.14,0,Today's acres completed,,38.237,-112.467,Beaver,6500,"16 - Above 6,500 feet
",0,0,Short Grass,4/5/2019,11:00,16:00,,None,Good,Good,Approved,,,,,,,,,,,
Brushy Basin piles,4/2/2019,USFS,Manti-La Sal South Zone,12,12,1050,2.34,13.79,1.12,0.68,1.65,0,Today's acres completed,,37.758,-109.528,San Juan,7000,"16 - Above 6,500 feet
",0,0,Heavy Slash,4/3/2019,9:00,16:00,,None,Poor,Moderate,Approved,,,,,,,,,,,
Tamarisk Programatic,3/19/2019,BLM,Canyon Country District,8,8,1010,1.43,8.45,0.69,0.42,1.01,0,Entire project is completed,,39.002,-109.138,Grand,3924,12 - Upper Colo. R.,0,0,Light Slash,3/20/2019,9:00,16:00,,None,Good,Good,Approved,,,,,,,,,,,
Green River District Programmatic Pile Plan,3/6/2019,BLM,Green River District,0.1,0,440,0.01,0.07,0.01,0,0.01,FALSE,Clearing Index too low,,40.572,-109.659,Uintah,4800,"7 - N. Slope Uintas
",FALSE,FALSE,"[""Light Slash""]",3/7/2019,9:00,16:00,,None,Poor,Poor,Approved,0.1,,,,,,,,,,
Blanding East Piles,3/5/2019,BLM,Canyon Country District,10,10,1000,0.21,1.22,0.1,0.06,0.15,0,Today's acres completed,,37.71,-109.464,San Juan,5200,"15 - San Juan R.
",0,0,Light Slash,3/6/2019,9:40,14:40,,Low,Good,Moderate,Approved,,,,,,,,,,,10
Blanding East Piles,3/1/2019,BLM,Canyon Country District,3,3,1000,0.08,0.44,0.04,0.02,0.05,0,Today's acres completed,,37.71,-109.464,San Juan,5200,"15 - San Juan R.
",0,0,Light Slash,3/2/2019,10:00,11:45,,Low,Good,Good,Approved,,,,,,,,,,,3
Zion Grass RX,2/28/2019,NPS,Utah NPS Units,34,34,570,2.18,12.31,1.04,0.62,1.55,0,Today's acres completed,,37.211,-112.977,Washington,3999,"3 - Virgin R.
",1,0,Short Grass,3/1/2019,11:00,15:00,,None,Moderate,Fair,Approved,,5,,,,,,,20,,9
Zion Grass RX,2/25/2019,NPS,Utah NPS Units,0,,0,,,,,,1,Clearing index was too low,,37.211,-112.977,Washington,3999,"3 - Virgin R.
",1,0,Short Grass,2/26/2019,9:00,16:00,,None,Poor,Poor,Approved,,,,,,,,,,,
Tamarisk Programatic,2/20/2019,BLM,Canyon Country District,3,3,570,0.14,0.84,0.07,0.04,0.1,0,Today's acres completed,,39.002,-109.138,Grand,3924,12 - Upper Colo. R.,0,0,Light Slash,2/21/2019,11:00,15:30,,None,Good,Moderate,Approved,,,,,,,,,,,
Tamarisk Programatic,2/20/2019,BLM,Canyon Country District,0,5,740,1.06,6.28,0.51,0.31,0.75,0,Today's acres completed,,39.002,-109.138,Grand,3924,12 - Upper Colo. R.,0,0,Light Slash,2/21/2019,9:00,16:00,,None,Poor,Moderate,Approved,,,,,,,,,,,
Courthouse Wash,2/6/2019,State,Southeastern Area,3,3,1010,0.38,2.25,0.18,0.11,0.27,0,Today's acres completed,,38.699,-109.677,Grand,4352,12 - Upper Colo. R.,0,0,Medium Slash,2/19/2019,13:30,17:00,,None,Good,Good,Approved,,,,,,,,,,,3
Dead Horse Point RX,2/5/2019,State,Southeastern Area,5,5,1010,0.89,5.28,0.43,0.26,0.63,0,Today's acres completed,,38.503,-109.727,Grand,5900,12 - Upper Colo. R.,0,0,Dormant Brush/Slash,2/19/2019,13:00,0:00,,None,Good,Good,Approved,,,,,,,,,,,
Devil Canyon,2/14/2019,BLM,Canyon Country District,66.5,66,1000,2.51,14.82,1.21,0.73,1.78,0,Today's acres completed,,37.69,-109.347,San Juan,5577,"15 - San Juan R.
",0,0,Dormant Brush/Slash,2/15/2019,9:00,16:00,,Low,Good,Good,Approved,,,,,,,,,,,66
Devil Canyon,2/13/2019,BLM,Canyon Country District,10,10,1050,0.34,1.98,0.16,0.1,0.24,0,Today's acres completed,,37.69,-109.347,San Juan,5577,"15 - San Juan R.
",0,0,Dormant Brush/Slash,2/13/2019,10:00,13:00,,Low,Good,Moderate,Approved,,,,,,,,,,,10
Johnson Creek â€“ Nizhoni RX,2/12/2019,USFS,Manti-La Sal South Zone,0,,1000,,,,,,1,Not in prescription,,37.778,-109.546,San Juan,7200,"16 - Above 6,500 feet
",0,0,Hardwood Litter,2/13/2019,9:00,16:00,,None,Good,Good,Approved,,,,,,,,,,,
Devil Canyon,2/10/2019,BLM,Canyon Country District,10,10,0,0.34,1.98,0.16,0.1,0.24,0,Today's acres completed,,37.69,-109.347,San Juan,5577,"15 - San Juan R.
",0,0,Dormant Brush/Slash,2/10/2019,10:05,14:00,,Low,Good,Moderate,Approved,,,,,,,,,,,
Devil Canyon,2/8/2019,BLM,Canyon Country District,0,18,1000,0.9,5.32,0.43,0.26,0.64,0,Today's acres completed,,37.69,-109.347,San Juan,5577,"15 - San Juan R.
",0,0,Dormant Brush/Slash,2/9/2019,9:00,16:00,,Low,Good,Moderate,Approved,,,,,,,,,,,
West Slope WUI piles,2/4/2019,USFS,Manti-La Sal South Zone,1,1,1050,0.13,0.75,0.06,0.04,0.09,0,Today's acres completed,,38.497,-109.326,San Juan,6700,"16 - Above 6,500 feet
",0,0,Light Slash,2/5/2019,11:30,16:00,,None,Good,Good,Approved,,,,,,,,,,,1
Zion Piles,2/5/2019,DAQ,Utah NPS Units,5,5,1000,0.2,1.17,0.1,0.06,0.14,0,Today's acres completed,,37.216,-112.975,Washington,3900,"3 - Virgin R.
",1,0,Light Slash,2/5/2019,9:00,13:00,,Low,Good,Good,Approved,,,,,,,,,,,5
Devil Canyon,2/4/2019,BLM,Canyon Country District,2.5,2,1000,0.3,1.74,0.14,0.09,0.21,0,Today's acres completed,,37.69,-109.347,San Juan,5577,"15 - San Juan R.
",0,0,Dormant Brush/Slash,2/5/2019,9:00,14:00,,None,Good,Moderate,Approved,,,,,,,,,,,2
Fremont River Slash Pile,2/4/2019,USFS,Fishlake NF Richfield,10,10,1000,0.6,3.56,0.29,0.18,0.43,0,Today's acres completed,,38.648,-111.671,Sevier,6500,"16 - Above 6,500 feet
",0,0,Light Slash,2/5/2019,11:00,15:00,,None,Good,Good,Approved,,,,,,,,,,,
Cedar City Piles,2/4/2019,USFS,Dixie NF Cedar City,28,28,1000,1.5,8.87,0.72,0.44,1.06,0,Today's acres completed,,37.545,-112.646,Iron,7300,"16 - Above 6,500 feet
",0,0,Medium Slash,2/4/2019,9:00,14:00,,None,Good,Moderate,Approved,,,,,,,,,,,
Duck Creek Fuels Piles,12/19/2018,USFS,Dixie NF Cedar City,30,30,460,0.56,3.31,0.27,0.16,0.4,0,Today's acres completed,,37.497,-112.645,Kane,7300,"16 - Above 6,500 feet
",0,0,Medium Slash,12/20/2018,9:00,11:20,,None,Moderate,Moderate,Approved,,,,,,,,,,,30
D4 Administrative Piles Rx,12/18/2018,USFS,Fishlake NF Richfield,0,85,1000,1.15,6.78,0.55,0.34,0.81,0,Today's acres completed,,38.8,-111.683,Sevier,6500,"16 - Above 6,500 feet
",0,0,Medium Slash,12/19/2018,9:00,16:00,,None,Poor,Good,Approved,,,,,,,,,,,
Cedar City Piles,12/18/2018,USFS,Dixie NF Cedar City,17,17,460,0.54,3.19,0.26,0.16,0.38,0,Today's acres completed,,37.545,-112.646,Iron,7300,"16 - Above 6,500 feet
",0,0,Medium Slash,12/19/2018,9:00,12:00,,None,Moderate,Moderate,Approved,,,,,,,,,,,17
Flat Top/Steve's Basin Rx,12/12/2018,USFS,Fishlake NF Richfield,30,30,1000,6.7,12.84,0.47,0.58,6.13,0,Entire project is completed,,38.828,-111.821,Sevier,6500,"16 - Above 6,500 feet
",0,0,Dormant Brush/Slash,12/19/2018,11:00,13:00,,None,Good,Good,Approved,,,,,,30,,,,,
Cedar City Piles,12/16/2018,USFS,Dixie NF Cedar City,221,221,650,10.54,62.22,5.07,3.09,7.46,0,Today's acres completed,,37.545,-112.646,Iron,7300,"16 - Above 6,500 feet
",0,0,Medium Slash,12/17/2018,9:00,15:20,,None,Good,Good,Approved,,,,,,,,,,,221
Fremont River Slash Pile,12/12/2018,USFS,Fishlake NF Richfield,60,60,1000,0.69,4.08,0.33,0.2,0.49,0,Today's acres completed,,38.648,-111.671,Sevier,6500,"16 - Above 6,500 feet
",0,0,Light Slash,12/13/2018,10:00,15:30,,Moderate,Good,Good,Approved,,,,,,,,,,,60
Duck Creek Fuels Piles,12/11/2018,USFS,Dixie NF Cedar City,15,15,1000,0.48,2.82,0.23,0.14,0.34,0,Today's acres completed,,37.497,-112.645,Kane,7300,"16 - Above 6,500 feet
",0,0,Medium Slash,12/12/2018,9:00,15:00,,None,Good,Moderate,Approved,,,,,,,,,,,15
Cedar City Piles,12/11/2018,USFS,Dixie NF Cedar City,671,671,1000,13.74,81.07,6.6,4.02,9.72,0,Today's acres completed,,37.545,-112.646,Iron,7300,"16 - Above 6,500 feet
",0,0,Medium Slash,12/12/2018,9:00,15:20,,None,Good,Moderate,Approved,,,,,,,,,,,671
Zion Piles,12/11/2018,NPS,Utah NPS Units,1,1,1050,0.22,0.43,0.02,0.02,0.2,0,Today's acres completed,,37.216,-112.975,Washington,3900,"3 - Virgin R.
",1,0,Light Slash,12/12/2018,9:00,16:00,,None,Good,Fair,Approved,,,,,,1,,,,,
Zion Piles,12/5/2018,NPS,Utah NPS Units,0,,0,,,,,,1,Clearing index was too low,,37.216,-112.975,Washington,3900,"3 - Virgin R.
",1,0,Light Slash,12/6/2018,9:00,16:00,,None,Poor,Poor,Approved,,,,,,,,,,,
Fremont River Slash Pile,12/2/2018,USFS,Fishlake NF Richfield,80,80,520,0.92,5.44,0.44,0.27,0.65,0,Today's acres completed,,38.648,-111.671,Sevier,6500,"16 - Above 6,500 feet
",0,0,Light Slash,12/3/2018,13:00,15:30,,Moderate,Poor,Good,Approved,,,,,,,,,,,80
Ford Ridge Piles,12/2/2018,BLM,Canyon Country District,0,1,660,0.12,0.71,0.06,0.03,0.08,0,Today's acres completed,,39.788,-110.932,Carbon,7000,"16 - Above 6,500 feet
",0,0,Closed Timber Litter,12/1/2018,9:00,16:00,,None,Poor,Good,Approved,,,,,,,,,,,1
Cedar City Piles,11/29/2018,USFS,Dixie NF Cedar City,253,253,1000,4.53,26.71,2.17,1.32,3.2,0,Today's acres completed,,37.545,-112.646,Iron,7300,"16 - Above 6,500 feet
",0,0,Medium Slash,11/30/2018,10:00,16:00,,Low,Good,Moderate,Approved,,,,,,,,,,,
Devil Canyon,11/29/2018,BLM,Canyon Country District,10,10,900,1.27,7.51,0.61,0.37,0.9,0,Today's acres completed,,37.69,-109.347,San Juan,5577,"15 - San Juan R.
",0,0,Dormant Brush/Slash,11/30/2018,10:15,12:45,,None,Good,Good,Approved,,,,,,,,,,,10
South Fork Chalk Creek,11/30/2018,State,Northeastern Area,30,30,1050,0.52,3.07,0.25,0.15,0.37,0,Today's acres completed,,40.933,-111.271,Summit,6700,"16 - Above 6,500 feet
",0,0,Heavy Slash,11/30/2018,8:30,11:00,,Low,Poor,Good,Approved,,,,,,,,,,,
Duck Creek Fuels Piles,11/28/2018,USFS,Dixie NF Cedar City,73,73,1000,1.6,9.42,0.77,0.47,1.13,0,Today's acres completed,,37.497,-112.645,Kane,7300,"16 - Above 6,500 feet
",0,0,Medium Slash,11/29/2018,9:00,14:00,,None,Good,Moderate,Approved,,,,,,,,,,,73
Cedar City Piles,11/28/2018,USFS,Dixie NF Cedar City,29,29,1000,0.81,4.76,0.39,0.24,0.57,0,Today's acres completed,,37.545,-112.646,Iron,7300,"16 - Above 6,500 feet
",0,0,Medium Slash,11/29/2018,9:00,14:00,,None,Good,Moderate,Approved,,,,,,,,,,,29
Beaver Ranger District Slash Piles,11/28/2018,USFS,Fishlake NF Beaver,7,16,820,3.12,18.39,1.5,0.91,2.2,0,Today's acres completed,,38.237,-112.467,Beaver,6500,"16 - Above 6,500 feet
",0,0,Short Grass,11/29/2018,9:00,16:00,,None,Good,Good,Approved,,,,,,,,,,,
South Monroe,11/27/2018,USFS,Fishlake NF Richfield,299,299,600,50.44,297.7,24.24,14.76,35.68,0,Today's acres completed,,38.392,-112.043,Piute,8000,"16 - Above 6,500 feet
",0,0,Timber,11/28/2018,11:30,15:30,,None,Good,Good,Approved,,,,,,,,,,,
North Zone Piles,11/27/2018,USFS,UWC NF North Zone,0,,1000,,,,,,1,Other reason (explain in comment),,40.956,-111.377,Summit,4000,"16 - Above 6,500 feet
",0,0,Timber,11/28/2018,9:00,16:00,,None,Poor,Poor,Approved,,,,,,,,,,,
South Monroe,11/27/2018,USFS,Fishlake NF Richfield,0,300,500,45.31,267.44,21.77,13.26,32.05,0,Today's acres completed,,38.392,-112.043,Piute,8000,"16 - Above 6,500 feet
",0,0,Timber,11/27/2018,9:00,16:00,,None,Poor,Good,Approved,,,,,,,,,,,
South Monroe,11/20/2018,USFS,Fishlake NF Richfield,200,200,590,30.61,113.86,7.82,5.49,25.11,0,Today's acres completed,,38.392,-112.043,Piute,8000,"16 - Above 6,500 feet
",0,0,Timber,11/21/2018,12:00,16:30,,Moderate,Good,Good,Approved,,,,,,75,50,,,75,
South Monroe,11/15/2018,USFS,Fishlake NF Richfield,0,75,560,16.75,32.1,1.17,1.44,15.32,0,Today's acres completed,,38.392,-112.043,Piute,8000,"16 - Above 6,500 feet
",0,0,Timber,11/16/2018,13:30,16:00,,None,Good,Good,Approved,,,,,,75,,,,,
South Monroe,11/18/2018,USFS,Fishlake NF Richfield,0,,720,,,,,,0,Today's acres completed,,38.392,-112.043,Piute,8000,"16 - Above 6,500 feet
",0,0,Timber,11/10/2018,9:00,16:00,,None,Poor,Good,Approved,,,,,,,,,,,
North Zone Piles,11/8/2018,USFS,UWC NF North Zone,0,44,660,0.45,2.67,0.22,0.13,0.32,0,Entire project is completed,,40.956,-111.377,Summit,4000,"16 - Above 6,500 feet
",0,0,Timber,11/8/2018,9:00,16:00,,Low,Poor,Moderate,Approved,,,,,,,,,,,
Bear River Wetlands,11/7/2018,FWS,Rocky/Basin Refuges,25,25,590,0.69,1.98,0.47,0.19,0.5,0,Today's acres completed,,41.507,-112.069,Box Elder,4200,1 - N. West Desert,0,1,Tall Grass,11/8/2018,9:00,16:00,,High,Fair,Poor,Approved,,,,14,11,,,,,,
Cooper Knoll Central,11/7/2018,USFS,Dixie NF Cedar City,158,158,1000,13.38,78.95,6.43,3.92,9.46,0,Entire project is completed,,37.719,-112.599,Garfield,7800,"16 - Above 6,500 feet
",0,0,Hardwood Litter,11/8/2018,10:00,17:15,,None,Good,Moderate,Approved,,,,,,,,158,,,
North Zone Piles,11/7/2018,USFS,UWC NF North Zone,22,22,770,0.12,0.73,0.06,0.04,0.09,0,Today's acres completed,,40.956,-111.377,Summit,4000,"16 - Above 6,500 feet
",0,0,Timber,11/7/2018,9:00,16:00,,Low,Good,Moderate,Approved,,,,,,,,,,,
North Zone Piles,11/5/2018,USFS,UWC NF North Zone,0,2,1000,1.05,6.2,0.51,0.31,0.74,0,Today's acres completed,,40.956,-111.377,Summit,4000,"16 - Above 6,500 feet
",0,0,Timber,11/6/2018,9:00,16:00,,None,Good,Moderate,Approved,,,,,,,,,,,
Duck Creek Fuels Aspen,11/1/2018,USFS,Dixie NF Cedar City,68,68,1000,8.65,51.05,4.16,2.53,6.12,0,Today's acres completed,,37.497,-112.647,Kane,7300,"16 - Above 6,500 feet
",0,0,Light Slash,11/1/2018,9:30,15:00,,None,Good,Moderate,Approved,,,,,,,,,,,68
