Proposal Date,ID,Member ID,Member,Office,Unit Name,Location,Burn Type,Airshed,Impact Zone,Elevation,Tons/Acre,Acres Burned,Proposed Acres,Priority,Latitude,Longitude,Comments,Status,No Burn Reason
10/28/2013,164679,1,US Forest Service,GNF,Flathead Pass,Flathead Pass road and Haw gulch.,Hand Piles,8A,None,6900,25,0,5,A,45.9727,-111.056,None,Completed,None
10/28/2013,164676,1,US Forest Service,GNF,Brackett CK,S. Fk of Brackett Creek.,Hand Piles,8A,None,6000,25,0,5,A,45.8495,-110.881,None,Completed,None
10/28/2013,164673,1,US Forest Service,GNF,Battle Ridge/Fairy Lake area,Includes both sides of Hwy 86 north from Battle Ridge rental cabin to Battle Ridge campground; and up Fairy lake road. ,Hand Piles,8A,None,6900,25,0,9,A,45.9087,-110.928,None,Completed,None
10/28/2013,167205,1,US Forest Service,BDF,Georgetown Developed Rec. Hand piles,Georgetown Lake,Hand Piles,5,None,6500,12,1,4,A,46.201,-113.316,None,Completed,None
10/28/2013,169751,1,US Forest Service,KNF,Admin Site-West Fisher BCH,remote area,Hand Piles,1,None,3247,2,1,1,B,48.0437,-115.471,None,Completed,None
10/28/2013,169079,1,US Forest Service,KNF,Jungle Creek Roadside EP,None,Other Mechanical,1,None,4600,40,0,1,A,48.9697,-115.864,None,Completed,None
10/28/2013,164236,1,US Forest Service,KNF,Pine Bay,Pine Bay area 1 along Kooc. Res.,Hand Piles,1,Eureka,2600,5,1,4,A,48.869,-115.205,None,Completed,None
10/28/2013,153503,1,US Forest Service,KNF,Admin site-Howard Lake CG," yearlydebris clean up;
2-3 handpiles",Hand Piles,1,None,4360,2,0,1,B,48.0977,-115.535,None,Completed,None
10/28/2013,169757,1,US Forest Service,GNF,S. Plateau Post-Pole,South Plateau FS road #1700 from Mile Marker 3 to 5,Hand Piles,8A,None,7542,45,0,5,A,44.6375,-111.118,None,Completed,None
10/28/2013,168607,1,US Forest Service,BDF,Black Mountain,ALong Black Mountain Rd.,Hand Piles,7,None,7000,25,0,5,A,45.3118,-112.958,None,Completed,None
10/28/2013,169748,1,US Forest Service,KNF,Admin Site-Ozette Bridge,Hand piles from bridge construction,Hand Piles,1,None,3500,2,0,1,B,48.0543,-115.557,None,Completed,None
10/28/2013,167074,1,US Forest Service,KNF,Yaak River CG,Admin Site,Hand Piles,1,None,1850,15,1,4,A,48.5604,-115.974,None,Completed,None
10/28/2013,166690,1,US Forest Service,KNF,Tween,None,Landings,1,None,5500,10,2,3,A,48.626,-115.178,None,Completed,None
10/28/2013,169766,1,US Forest Service,GNF,HBFR Unit 20b,"off of HWY 20 or HWY 191, Madison Arm road , FS road # 1731 2 landing piles south of Madison Arm resort.  1 reburn",Landings,8A,None,6573,80,0,10,A,44.733,-111.188,None,Completed,None
10/28/2013,168825,1,US Forest Service,KNF,Sparring Bulls LP,None,Landings,1,None,3000,35,0,1,A,48.436,-115.849,None,Completed,None
10/28/2013,155208,1,US Forest Service,FNF,Pierce Lake Recreational Sites,Pierce Lake cabin handpiles.,Hand Piles,2,None,4366,5,0,2,A,47.3902,-113.62,None,Completed,None
10/28/2013,166909,1,US Forest Service,LCF,Showdown Hazard Tree ,haz. tree removal on ski slopes (mach. piled only),Other Mechanical,9,None,7627,10,20,15,A,46.8452,-110.721,None,Completed,None
10/29/2013,166690,1,US Forest Service,KNF,Tween,None,Landings,1,None,5500,10,3,3,A,48.626,-115.178,None,Completed,None
10/29/2013,164673,1,US Forest Service,GNF,Battle Ridge/Fairy Lake area,Includes both sides of Hwy 86 north from Battle Ridge rental cabin to Battle Ridge campground; and up Fairy lake road. ,Hand Piles,8A,None,6900,25,0,9,A,45.9087,-110.928,None,Completed,None
10/29/2013,169766,1,US Forest Service,GNF,HBFR Unit 20b,"off of HWY 20 or HWY 191, Madison Arm road , FS road # 1731 2 landing piles south of Madison Arm resort.  1 reburn",Landings,8A,None,6573,80,0,20,A,44.733,-111.188,None,Completed,None
10/29/2013,169769,1,US Forest Service,GNF,Hebgen Lake District and Jumpbase,"Jumpbase is offof HWY 191, airport rd, Jumpbase Loop. Hebgen lake District compound is off HWY 191, FS loop south and FS loop north",Hand Piles,8A,None,6678,45,1,8,A,44.668,-111.097,None,Completed,None
10/29/2013,159962,1,US Forest Service,CNF,Benbow Blowdown Salvage/Fuels Reduction,South and southwest of Dean near old Benbow Mine,Other Mechanical,10,None,5952,20,15,15,A,45.39374,-109.74269,None,Completed,None
10/29/2013,166909,1,US Forest Service,LCF,Showdown Hazard Tree ,haz. tree removal on ski slopes (mach. piled only),Other Mechanical,9,None,7627,10,5,15,A,46.8452,-110.721,None,Completed,None
10/29/2013,169757,1,US Forest Service,GNF,S. Plateau Post-Pole,South Plateau FS road #1700 from Mile Marker 3 to 5,Hand Piles,8A,None,7542,45,10,10,A,44.6375,-111.118,None,Completed,None
10/30/2013,161498,1,US Forest Service,HNF,Skidway Campground,Big Belt Mtns - Deep Creek,Hand Piles,6,None,5800,6,1,1,A,46.3518,-111.086,None,Completed,None
10/30/2013,168084,1,US Forest Service,LNF,Shorty Fuels,Approximately 4 miles SW of Thompson Falls,Hand Piles,2,Thompson Falls,4000,25,5,15,A,47.5793,-115.45,None,Completed,None
10/30/2013,163640,1,US Forest Service,HNF,Gypsy Lake Piles,"Big Belt Mtns, Gypsy Lake",Hand Piles,8B,None,6600,6,1,1,A,46.508,-111.211,None,Completed,None
10/30/2013,167205,1,US Forest Service,BDF,Georgetown Developed Rec. Hand piles,Georgetown Lake,Hand Piles,5,None,6500,12,1,2,A,46.201,-113.316,None,Completed,None
10/30/2013,169769,1,US Forest Service,GNF,Hebgen Lake District and Jumpbase,"Jumpbase is offof HWY 191, airport rd, Jumpbase Loop. Hebgen lake District compound is off HWY 191, FS loop south and FS loop north",Hand Piles,8A,None,6678,45,1,6,A,44.668,-111.097,None,Completed,None
10/30/2013,169756,1,US Forest Service,GNF,Lakeshore Summer homes,Madison Arm off of HWY 191 or HWY 20 149 southshore E road.,Hand Piles,8A,None,6600,25,0,5,A,44.7308,-111.205,None,Completed,None
10/30/2013,168450,1,US Forest Service,BDF,D2 Canyon Woodcutter,"Canyon Creek 10 miles WNW of Melrose, MT",Hand Piles,7,None,6933,4,1,2,A,45.6498,-112.907,None,Completed,None
10/30/2013,168715,1,US Forest Service,HNF,Central Belts RHR,Piles are located on the north end of fs rd 4023 and along fs rd 139 and 383.  The remaining piles are near the head of Atlanta creek along fs rd 575,Landings,8B,None,6000,30,1,1,A,46.5833,-111.252,None,Completed,None
10/30/2013,168544,1,US Forest Service,BDF,North Flints Roadside Salvage,Gold Creek North Flints,Dozer Piles,5,None,5800,35,2,2,A,46.5215,-113.029,None,Completed,None
10/30/2013,166691,1,US Forest Service,KNF,Sutton 5000,None,Landings,1,None,5400,10,0,10,A,48.697,-115.172,None,Completed,None
10/31/2013,165877,1,US Forest Service,LNF,Fishtrap Piles,Approximitly 18 miles NE of Thompson Falls Mt,Landings,2,None,4458,8,15,100,A,47.8319,-115.198,None,Completed,None
10/31/2013,167205,1,US Forest Service,BDF,Georgetown Developed Rec. Hand piles,Georgetown Lake,Hand Piles,5,None,6500,12,1,1,A,46.201,-113.316,None,Completed,None
10/31/2013,165886,1,US Forest Service,LNF,Swamp Fuels Machine Piles,Approximately 5 miles South of Plains Mt,Landings,2,None,3200,8,200,200,A,47.4749,-115,None,Completed,None
10/31/2013,153504,1,US Forest Service,KNF,Admin site-Lake Creek CG, yearly debris clean up; 1 handpile,Hand Piles,1,None,3576,2,1,1,B,48.0437,-115.493,None,Completed,None
10/31/2013,169747,1,US Forest Service,KNF,Admin Site Granite Creek TH,Excavator pile ,Other Mechanical,1,Libby,3000,10,1,1,B,48.2908,-115.612,None,Completed,None
10/31/2013,158791,1,US Forest Service,BDF,D4 - Butte (Highland Junction),None,Hand Piles,5,None,7300,12,4,4,A,45.7923,-112.521,None,Completed,None
10/31/2013,168825,1,US Forest Service,KNF,Sparring Bulls LP,None,Landings,1,None,3000,35,0,1,A,48.436,-115.849,None,Completed,None
10/31/2013,153503,1,US Forest Service,KNF,Admin site-Howard Lake CG," yearlydebris clean up;
2-3 handpiles",Hand Piles,1,None,4360,2,1,1,B,48.0977,-115.535,None,Completed,None
11/1/2013,165877,1,US Forest Service,LNF,Fishtrap Piles,Approximitly 18 miles NE of Thompson Falls Mt,Landings,2,None,4458,8,0,50,A,47.8319,-115.198,None,Completed,None
11/1/2013,163545,1,US Forest Service,LNF,Camels Hump L.O.,3mi. off Mullan rd. west,Hand Piles,2,None,5890,12,0,10,A,47.3671,-115.163,None,Completed,None
11/1/2013,157760,1,US Forest Service,LNF,Camels Hump L.O.,5 miles northwest of of St. Regis.,Hand Piles,2,None,5800,12,1,1,A,47.367,-115.162,None,Completed,None
11/1/2013,167205,1,US Forest Service,BDF,Georgetown Developed Rec. Hand piles,Georgetown Lake,Hand Piles,5,None,6500,12,0,1,A,46.201,-113.316,None,Completed,None
11/1/2013,157490,1,US Forest Service,LNF,Cedar Creek Handpiles,Two air miles south of Superior in Cedar Creek Drainage.,Hand Piles,3A,None,2950,10,1,15,A,47.162,-114.905,None,Completed,None
11/2/2013,165877,1,US Forest Service,LNF,Fishtrap Piles,Approximitly 18 miles NE of Thompson Falls Mt,Landings,2,None,4458,8,0,100,A,47.8319,-115.198,None,Completed,None
11/2/2013,165923,1,US Forest Service,LNF,Deep Creek/Eddy Creek Handpiles,Deep Creek and Eddy Creek,Hand Piles,3A,None,3469,10,0,10,A,47.1127,-114.712,None,Completed,None
11/2/2013,157484,1,US Forest Service,LNF,Quartz Creek Campground Handpiles,Three air miles south of Lozeau.,Hand Piles,3A,None,2800,10,0,10,A,47.078,-114.765,None,Completed,None
11/3/2013,165877,1,US Forest Service,LNF,Fishtrap Piles,Approximitly 18 miles NE of Thompson Falls Mt,Landings,2,None,4458,8,0,100,A,47.8319,-115.198,None,Completed,None
11/4/2013,9240,1,US Forest Service,LNF,Sloway Campground,NA,Hand Piles,2,None,2700,12,0,1,A,47.2316,-115.019,None,Completed,None
11/4/2013,170159,1,US Forest Service,BRF,2013 Tin Cup Firewood Piles,Darby fire crew piled firewood slash in the shooting area.,Hand Piles,4,None,4329,3,0,2,A,46.0175,-114.233,None,Completed,None
11/4/2013,168094,1,US Forest Service,LNF,Flatiron Ridge,Approximately 4 miles NW of Thompson Falls Mt,Hand Piles,2,Thompson Falls,2600,25,0,39,A,47.6228,-115.407,None,Completed,None
11/4/2013,160141,1,US Forest Service,LNF,St. Regis Compound,1 mile west of St. Regis,Hand Piles,2,None,2600,10,0,3,A,47.3037,-115.104,None,Completed,None
11/4/2013,157484,1,US Forest Service,LNF,Quartz Creek Campground Handpiles,Three air miles south of Lozeau.,Hand Piles,3A,None,2800,10,10,10,A,47.078,-114.765,None,Completed,None
11/4/2013,168825,1,US Forest Service,KNF,Sparring Bulls LP,None,Landings,1,None,3000,35,1,1,A,48.436,-115.849,None,Completed,None
11/4/2013,165877,1,US Forest Service,LNF,Fishtrap Piles,Approximitly 18 miles NE of Thompson Falls Mt,Landings,2,None,4458,8,0,101,A,47.8319,-115.198,None,Completed,None
11/4/2013,157490,1,US Forest Service,LNF,Cedar Creek Handpiles,Two air miles south of Superior in Cedar Creek Drainage.,Hand Piles,3A,None,2950,10,20,20,A,47.162,-114.905,None,Completed,None
11/4/2013,170252,1,US Forest Service,LNF,Cutoff Piles,Approximitly 11 miles SE of Plains Mt.,Landings,2,None,3000,10,0,6,A,47.3037,-114.807,None,Completed,None
11/4/2013,4934,1,US Forest Service,KNF,Koocanusa North HP,north end of Lake koocanusa,Hand Piles,1,Eureka,2600,5,1,1,A,48.898,-115.161,None,Completed,None
11/4/2013,166691,1,US Forest Service,KNF,Sutton 5000,None,Landings,1,None,5400,10,0,5,A,48.697,-115.172,None,Completed,None
11/4/2013,160142,1,US Forest Service,LNF,Grant Creek Piles,Grant Creek Fuels Reduction,Hand Piles,3A,Missoula,4481,4,5,5,A,46.985,-114.03,None,Completed,None
11/4/2013,168142,1,US Forest Service,KNF,Koocanusa Marina Expansion,eastside of Koocanusa Res,Landings,1,None,2569,30,2,2,B,48.4795,-115.268,None,Completed,None
11/4/2013,168450,1,US Forest Service,BDF,D2 Canyon Woodcutter,"Canyon Creek 10 miles WNW of Melrose, MT",Hand Piles,7,None,6933,4,0,2,A,45.6498,-112.907,None,Completed,None
11/5/2013,169767,1,US Forest Service,GNF,Denny creek summer homes,"off of HWY 20, Denny Creek. Lonesome Hurst to Clark Springs Lonesome Hurst  3 piles,207 upper Romset rd  4 piles, Rombaugh ridge #5 piles, Clark springs 3 piles",Hand Piles,8A,None,6554,45,5,15,A,44.7383,-111.234,None,Completed,None
11/5/2013,157484,1,US Forest Service,LNF,Quartz Creek Campground Handpiles,Three air miles south of Lozeau.,Hand Piles,3A,None,2800,10,2,2,A,47.078,-114.765,None,Completed,None
11/5/2013,168715,1,US Forest Service,HNF,Central Belts RHR,Piles are located on the north end of fs rd 4023 and along fs rd 139 and 383.  The remaining piles are near the head of Atlanta creek along fs rd 575,Landings,8B,None,6000,30,2,2,A,46.5833,-111.252,None,Completed,None
11/5/2013,161498,1,US Forest Service,HNF,Skidway Campground,Big Belt Mtns - Deep Creek,Hand Piles,6,None,5800,6,1,1,A,46.3518,-111.086,None,Completed,None
11/5/2013,167205,1,US Forest Service,BDF,Georgetown Developed Rec. Hand piles,Georgetown Lake,Hand Piles,5,None,6500,12,1,1,A,46.201,-113.316,None,Completed,None
11/5/2013,154748,1,US Forest Service,LNF,Ninemile Admin Piles,Admin Site around Ranger station,Hand Piles,3A,None,3207,6,0,2,A,47.0716,-114.409,None,Completed,None
11/5/2013,164538,1,US Forest Service,GNF,Denny Creek ,"summer homes and campgrounds along road number 167. Lonesomehurest summer home A-1 one beach, near docks in willows",Hand Piles,8A,None,6700,45,0,11,A,44.7411,-111.236,None,Completed,None
11/5/2013,168450,1,US Forest Service,BDF,D2 Canyon Woodcutter,"Canyon Creek 10 miles WNW of Melrose, MT",Hand Piles,7,None,6933,4,0,2,A,45.6498,-112.907,None,Completed,None
11/5/2013,168481,1,US Forest Service,KNF,Admin site- Fairview Cabin,3-5 handpiles from yearly site clearing.,Hand Piles,1,None,3336,1,0,1,B,48.3489,-115.031,None,Completed,None
11/5/2013,167148,1,US Forest Service,KNF,Grizzly Project LP,None,Landings,1,None,3600,45,3,3,A,48.81,-115.721,None,Completed,None
11/5/2013,169756,1,US Forest Service,GNF,Lakeshore Summer homes,Madison Arm off of HWY 191 or HWY 20 149 southshore E road.,Hand Piles,8A,None,6600,25,5,5,A,44.7308,-111.205,None,Completed,None
11/5/2013,165877,1,US Forest Service,LNF,Fishtrap Piles,Approximitly 18 miles NE of Thompson Falls Mt,Landings,2,None,4458,8,0,101,A,47.8319,-115.198,None,Completed,None
11/5/2013,160142,1,US Forest Service,LNF,Grant Creek Piles,Grant Creek Fuels Reduction,Hand Piles,3A,Missoula,4481,4,5,5,B,46.985,-114.03,None,Completed,None
11/5/2013,165215,1,US Forest Service,LNF,Second Creek Handpiles,2 miles east of Lozeau Exit,Hand Piles,3A,None,3042,10,5,5,A,47.1246,-114.756,None,Completed,None
11/5/2013,166691,1,US Forest Service,KNF,Sutton 5000,None,Landings,1,None,5400,10,0,1,A,48.697,-115.172,None,Completed,None
11/5/2013,170159,1,US Forest Service,BRF,2013 Tin Cup Firewood Piles,Darby fire crew piled firewood slash in the shooting area.,Hand Piles,4,None,4329,3,0,3,A,46.0175,-114.233,None,Completed,None
11/5/2013,170176,1,US Forest Service,HNF,Lincoln East Roadside Hazard Reduction,"Stemple Pass, Crater Mtn, Page Gulch Marsh Creek roads T13N R7W and 14NR7W",Other Mechanical,6,None,6600,8,75,75,A,46.9,-112.489,None,Completed,None
11/6/2013,170176,1,US Forest Service,HNF,Lincoln East Roadside Hazard Reduction,"Stemple Pass, Crater Mtn, Page Gulch Marsh Creek roads T13N R7W and 14NR7W",Other Mechanical,6,None,6600,8,25,75,A,46.9,-112.489,None,Completed,None
11/6/2013,168094,1,US Forest Service,LNF,Flatiron Ridge,Approximately 4 miles NW of Thompson Falls Mt,Hand Piles,2,Thompson Falls,2600,25,0,39,A,47.6228,-115.407,None,Completed,None
11/6/2013,170252,1,US Forest Service,LNF,Cutoff Piles,Approximitly 11 miles SE of Plains Mt.,Landings,2,None,3000,10,0,6,A,47.3037,-114.807,None,Completed,None
11/6/2013,9240,1,US Forest Service,LNF,Sloway Campground,NA,Hand Piles,2,None,2700,12,0,2,A,47.2316,-115.019,None,Completed,None
11/6/2013,161498,1,US Forest Service,HNF,Skidway Campground,Big Belt Mtns - Deep Creek,Hand Piles,6,None,5800,6,1,1,A,46.3518,-111.086,None,Completed,None
11/6/2013,160141,1,US Forest Service,LNF,St. Regis Compound,1 mile west of St. Regis,Hand Piles,2,None,2600,10,0,2,A,47.3037,-115.104,None,Completed,None
11/6/2013,154748,1,US Forest Service,LNF,Ninemile Admin Piles,Admin Site around Ranger station,Hand Piles,3A,None,3207,6,0,1,A,47.0716,-114.409,None,Completed,None
11/6/2013,169766,1,US Forest Service,GNF,HBFR Unit 20b,"off of HWY 20 or HWY 191, Madison Arm road , FS road # 1731 2 landing piles south of Madison Arm resort.  1 reburn",Landings,8A,None,6573,80,40,60,A,44.733,-111.188,None,Completed,None
11/6/2013,161533,1,US Forest Service,LNF,Clearwater Crossing Admin. Hand Piles,Clearwater Crossing Administrative Site Hand Piles,Hand Piles,3A,None,4362,5,0,5,A,46.9129,-114.808,None,Completed,None
11/6/2013,166913,1,US Forest Service,LCF,Mass/Geis Unit 34,Mass/Geis Creeks Watershed,Hand Piles,8B,None,6000,20,0,20,A,46.709,-110.702,None,Completed,None
11/6/2013,168715,1,US Forest Service,HNF,Central Belts RHR,Piles are located on the north end of fs rd 4023 and along fs rd 139 and 383.  The remaining piles are near the head of Atlanta creek along fs rd 575,Landings,8B,None,6000,30,2,2,A,46.5833,-111.252,None,Completed,None
11/6/2013,164535,1,US Forest Service,GNF,D-7 ski trails,trail maintenance  tree thinning and piled,Hand Piles,8A,None,6770,45,1,3,A,44.6437,-111.123,None,Completed,None
11/6/2013,168450,1,US Forest Service,BDF,D2 Canyon Woodcutter,"Canyon Creek 10 miles WNW of Melrose, MT",Hand Piles,7,None,6933,4,1,1,A,45.6498,-112.907,None,Completed,None
11/6/2013,157487,1,US Forest Service,LNF,Big Creek Handpiles,One air mile south of Haugan along Big Creek Road.,Hand Piles,2,None,3100,10,0,20,A,47.369,-115.403,None,Completed,None
11/6/2013,167205,1,US Forest Service,BDF,Georgetown Developed Rec. Hand piles,Georgetown Lake,Hand Piles,5,None,6500,12,1,1,A,46.201,-113.316,None,Completed,None
11/7/2013,169756,1,US Forest Service,GNF,Lakeshore Summer homes,Madison Arm off of HWY 191 or HWY 20 149 southshore E road.,Hand Piles,8A,None,6600,25,5,5,A,44.7308,-111.205,None,Completed,None
11/7/2013,169769,1,US Forest Service,GNF,Hebgen Lake District and Jumpbase,"Jumpbase is offof HWY 191, airport rd, Jumpbase Loop. Hebgen lake District compound is off HWY 191, FS loop south and FS loop north",Hand Piles,8A,None,6678,45,0,5,A,44.668,-111.097,None,Completed,None
11/7/2013,163540,1,US Forest Service,LNF,DeBaugan PCT piles,within DeBaugan project area,Other Mechanical,2,None,3500,20,25,25,A,47.3786,-115.293,None,Completed,None
11/7/2013,170176,1,US Forest Service,HNF,Lincoln East Roadside Hazard Reduction,"Stemple Pass, Crater Mtn, Page Gulch Marsh Creek roads T13N R7W and 14NR7W",Other Mechanical,6,None,6600,8,20,75,A,46.9,-112.489,None,Completed,None
11/7/2013,166691,1,US Forest Service,KNF,Sutton 5000,None,Landings,1,None,5400,10,0,1,A,48.697,-115.172,None,Completed,None
11/7/2013,170252,1,US Forest Service,LNF,Cutoff Piles,Approximitly 11 miles SE of Plains Mt.,Landings,2,None,3000,10,6,6,A,47.3037,-114.807,None,Completed,None
11/7/2013,165877,1,US Forest Service,LNF,Fishtrap Piles,Approximitly 18 miles NE of Thompson Falls Mt,Landings,2,None,4458,8,101,101,A,47.8319,-115.198,None,Completed,None
11/7/2013,9240,1,US Forest Service,LNF,Sloway Campground,NA,Hand Piles,2,None,2700,12,0,1,A,47.2316,-115.019,None,Completed,None
11/7/2013,168094,1,US Forest Service,LNF,Flatiron Ridge,Approximately 4 miles NW of Thompson Falls Mt,Hand Piles,2,Thompson Falls,2600,25,39,39,A,47.6228,-115.407,None,Completed,None
11/7/2013,167205,1,US Forest Service,BDF,Georgetown Developed Rec. Hand piles,Georgetown Lake,Hand Piles,5,None,6500,12,1,1,A,46.201,-113.316,None,Completed,None
11/7/2013,162465,1,US Forest Service,GNF,GNF D-7 Hebgen Compound,The Hebgen Lake Compound. fuels reduction around homes,Hand Piles,8A,None,6670,35,1,5,A,44.6726,-111.103,None,Completed,None
11/7/2013,168450,1,US Forest Service,BDF,D2 Canyon Woodcutter,"Canyon Creek 10 miles WNW of Melrose, MT",Hand Piles,7,None,6933,4,0,1,A,45.6498,-112.907,None,Completed,None
11/7/2013,168605,1,US Forest Service,BDF,D3 Foothills,"11 Miles W of Wisdom, MT",Other Mechanical,7,None,6378,8,0,2,A,45.601,-113.681,None,Completed,None
11/7/2013,161615,1,US Forest Service,BRF,trapper job corp unit 1 ,6 miles west of hwy 93. Trapper job Corps on Road hwy 473.,Hand Piles,4,None,4240,35,1,1,A,45.8998,-114.189,None,Completed,None
11/7/2013,2832,1,US Forest Service,FNF,Hungry Horse Admin piles,Hungry Horse vacinty,Hand Piles,2,None,3131,10,0,1,A,48.3824,-114.051,None,Completed,None
11/7/2013,166914,1,US Forest Service,LCF,Mass/Geis Unit 35,Mass/Geis Creeks Watershed,Hand Piles,8B,None,6000,20,0,20,A,46.707,-110.704,None,Completed,None
11/7/2013,164535,1,US Forest Service,GNF,D-7 ski trails,trail maintenance  tree thinning and piled,Hand Piles,8A,None,6770,45,2,3,A,44.6437,-111.123,None,Completed,None
